fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,good_quality,total_acidity,acidity_ratio,free_to_total_sulfur,alcohol_level_medium,alcohol_level_high
9.0,0.4,0.43,2.4,0.068,29.0,46.0,0.9943,3.2,0.6,12.2,0,9.4,22.5,0.6304347826086957,False,True
6.7,0.56,0.09,2.9,0.079,7.0,22.0,0.99669,3.46,0.61,10.2,0,7.26,11.964285714285714,0.3181818181818182,True,False
10.4,0.26,0.48,1.9,0.066,6.0,10.0,0.99724,3.33,0.87,10.9,0,10.66,40.0,0.6,True,False
10.4,0.26,0.48,1.9,0.066,6.0,10.0,0.99724,3.33,0.87,10.9,0,10.66,40.0,0.6,True,False
10.1,0.38,0.5,2.4,0.104,6.0,13.0,0.99643,3.22,0.65,11.6,1,10.48,26.57894736842105,0.46153846153846156,False,True
8.5,0.34,0.44,1.7,0.079,6.0,12.0,0.99605,3.52,0.63,10.7,0,8.84,24.999999999999996,0.5,True,False
8.8,0.33,0.41,5.9,0.073,7.0,13.0,0.99658,3.3,0.62,12.1,1,9.13,26.666666666666668,0.5384615384615384,False,True
7.2,0.41,0.3,2.1,0.083,35.0,72.0,0.997,3.44,0.52,9.4,0,7.61,17.5609756097561,0.4861111111111111,False,False
7.2,0.41,0.3,2.1,0.083,35.0,72.0,0.997,3.44,0.52,9.4,0,7.61,17.5609756097561,0.4861111111111111,False,False
8.4,0.59,0.29,2.6,0.109,31.0,119.0,0.99801,3.15,0.5,9.1,0,8.99,14.237288135593221,0.2605042016806723,False,False
7.0,0.4,0.32,3.6,0.061,9.0,29.0,0.99416,3.28,0.49,11.3,1,7.4,17.5,0.3103448275862069,False,True
12.2,0.45,0.49,1.4,0.075,3.0,6.0,0.9969,3.13,0.63,10.4,0,12.649999999999999,27.111111111111107,0.5,True,False
9.1,0.5,0.3,1.9,0.065,8.0,17.0,0.99774,3.32,0.71,10.5,0,9.6,18.2,0.47058823529411764,True,False
9.5,0.86,0.26,1.9,0.079,13.0,28.0,0.99712,3.25,0.62,10.0,0,10.36,11.046511627906977,0.4642857142857143,True,False
7.3,0.52,0.32,2.1,0.07,51.0,70.0,0.99418,3.34,0.82,12.9,0,7.82,14.038461538461538,0.7285714285714285,False,True
9.1,0.5,0.3,1.9,0.065,8.0,17.0,0.99774,3.32,0.71,10.5,0,9.6,18.2,0.47058823529411764,True,False
12.2,0.45,0.49,1.4,0.075,3.0,6.0,0.9969,3.13,0.63,10.4,0,12.649999999999999,27.111111111111107,0.5,True,False
7.4,0.58,0.0,2.0,0.064,7.0,11.0,0.99562,3.45,0.58,11.3,0,7.98,12.758620689655174,0.6363636363636364,False,True
9.8,0.34,0.39,1.4,0.066,3.0,7.0,0.9947,3.19,0.55,11.4,1,10.14,28.823529411764707,0.42857142857142855,False,True
7.1,0.36,0.3,1.6,0.08,35.0,70.0,0.99693,3.44,0.5,9.4,0,7.46,19.72222222222222,0.5,False,False
7.7,0.39,0.12,1.7,0.097,19.0,27.0,0.99596,3.16,0.49,9.4,0,8.09,19.743589743589745,0.7037037037037037,False,False
9.7,0.295,0.4,1.5,0.073,14.0,21.0,0.99556,3.14,0.51,10.9,0,9.995,32.88135593220339,0.6666666666666666,True,False
7.7,0.39,0.12,1.7,0.097,19.0,27.0,0.99596,3.16,0.49,9.4,0,8.09,19.743589743589745,0.7037037037037037,False,False
7.1,0.34,0.28,2.0,0.082,31.0,68.0,0.99694,3.45,0.48,9.4,0,7.4399999999999995,20.882352941176467,0.45588235294117646,False,False
6.5,0.4,0.1,2.0,0.076,30.0,47.0,0.99554,3.36,0.48,9.4,0,6.9,16.25,0.6382978723404256,False,False
7.1,0.34,0.28,2.0,0.082,31.0,68.0,0.99694,3.45,0.48,9.4,0,7.4399999999999995,20.882352941176467,0.45588235294117646,False,False
10.0,0.35,0.45,2.5,0.092,20.0,88.0,0.99918,3.15,0.43,9.4,0,10.35,28.571428571428573,0.22727272727272727,False,False
7.7,0.6,0.06,2.0,0.079,19.0,41.0,0.99697,3.39,0.62,10.1,0,8.3,12.833333333333334,0.4634146341463415,True,False
5.6,0.66,0.0,2.2,0.087,3.0,11.0,0.99378,3.71,0.63,12.8,1,6.26,8.484848484848484,0.2727272727272727,False,True
5.6,0.66,0.0,2.2,0.087,3.0,11.0,0.99378,3.71,0.63,12.8,1,6.26,8.484848484848484,0.2727272727272727,False,True
8.9,0.84,0.34,1.4,0.05,4.0,10.0,0.99554,3.12,0.48,9.1,0,9.74,10.595238095238097,0.4,False,False
6.4,0.69,0.0,1.65,0.055,7.0,12.0,0.99162,3.47,0.53,12.9,0,7.09,9.275362318840582,0.5833333333333334,False,True
7.5,0.43,0.3,2.2,0.062,6.0,12.0,0.99495,3.44,0.72,11.5,1,7.93,17.441860465116278,0.5,False,True
9.9,0.35,0.38,1.5,0.058,31.0,47.0,0.99676,3.26,0.82,10.6,1,10.25,28.28571428571429,0.6595744680851063,True,False
9.1,0.29,0.33,2.05,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,1,9.389999999999999,31.379310344827587,0.48148148148148145,False,True
6.8,0.36,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,1,7.16,18.88888888888889,0.5,False,True
8.2,0.43,0.29,1.6,0.081,27.0,45.0,0.99603,3.25,0.54,10.3,0,8.629999999999999,19.069767441860463,0.6,True,False
6.8,0.36,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,1,7.16,18.88888888888889,0.5,False,True
9.1,0.29,0.33,2.05,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,1,9.389999999999999,31.379310344827587,0.48148148148148145,False,True
9.1,0.3,0.34,2.0,0.064,12.0,25.0,0.99516,3.26,0.84,11.7,1,9.4,30.333333333333332,0.48,False,True
8.9,0.35,0.4,3.6,0.11,12.0,24.0,0.99549,3.23,0.7,12.0,1,9.25,25.42857142857143,0.5,False,True
9.6,0.5,0.36,2.8,0.116,26.0,55.0,0.99722,3.18,0.68,10.9,0,10.1,19.2,0.4727272727272727,True,False
8.9,0.28,0.45,1.7,0.067,7.0,12.0,0.99354,3.25,0.55,12.3,1,9.18,31.785714285714285,0.5833333333333334,False,True
8.9,0.32,0.31,2.0,0.088,12.0,19.0,0.9957,3.17,0.55,10.4,0,9.22,27.8125,0.631578947368421,True,False
7.7,1.005,0.15,2.1,0.102,11.0,32.0,0.99604,3.23,0.48,10.0,0,8.705,7.661691542288558,0.34375,True,False
7.5,0.71,0.0,1.6,0.092,22.0,31.0,0.99635,3.38,0.58,10.0,0,8.21,10.563380281690142,0.7096774193548387,True,False
8.0,0.58,0.16,2.0,0.12,3.0,7.0,0.99454,3.22,0.58,11.2,0,8.58,13.793103448275863,0.42857142857142855,False,True
10.5,0.39,0.46,2.2,0.075,14.0,27.0,0.99598,3.06,0.84,11.4,0,10.89,26.923076923076923,0.5185185185185185,False,True
8.9,0.38,0.4,2.2,0.068,12.0,28.0,0.99486,3.27,0.75,12.6,1,9.280000000000001,23.42105263157895,0.42857142857142855,False,True
8.0,0.18,0.37,0.9,0.049,36.0,109.0,0.99007,2.89,0.44,12.7,0,8.18,44.44444444444444,0.3302752293577982,False,True
8.0,0.18,0.37,0.9,0.049,36.0,109.0,0.99007,2.89,0.44,12.7,0,8.18,44.44444444444444,0.3302752293577982,False,True
7.0,0.5,0.14,1.8,0.078,10.0,23.0,0.99636,3.53,0.61,10.4,0,7.5,14.0,0.43478260869565216,True,False
11.3,0.36,0.66,2.4,0.123,3.0,8.0,0.99642,3.2,0.53,11.9,0,11.66,31.388888888888893,0.375,False,True
11.3,0.36,0.66,2.4,0.123,3.0,8.0,0.99642,3.2,0.53,11.9,0,11.66,31.388888888888893,0.375,False,True
7.0,0.51,0.09,2.1,0.062,4.0,9.0,0.99584,3.35,0.54,10.5,0,7.51,13.72549019607843,0.4444444444444444,True,False
8.2,0.32,0.42,2.3,0.098,3.0,9.0,0.99506,3.27,0.55,12.3,0,8.52,25.624999999999996,0.3333333333333333,False,True
7.7,0.58,0.01,1.8,0.088,12.0,18.0,0.99568,3.32,0.56,10.5,1,8.28,13.275862068965518,0.6666666666666666,True,False
8.6,0.83,0.0,2.8,0.095,17.0,43.0,0.99822,3.33,0.6,10.4,0,9.43,10.361445783132531,0.3953488372093023,True,False
7.9,0.31,0.32,1.9,0.066,14.0,36.0,0.99364,3.41,0.56,12.6,0,8.21,25.483870967741936,0.3888888888888889,False,True
6.4,0.795,0.0,2.2,0.065,28.0,52.0,0.99378,3.49,0.52,11.6,0,7.195,8.050314465408805,0.5384615384615384,False,True
7.2,0.34,0.21,2.5,0.075,41.0,68.0,0.99586,3.37,0.54,10.1,0,7.54,21.176470588235293,0.6029411764705882,True,False
7.7,0.58,0.01,1.8,0.088,12.0,18.0,0.99568,3.32,0.56,10.5,1,8.28,13.275862068965518,0.6666666666666666,True,False
7.1,0.59,0.0,2.1,0.091,9.0,14.0,0.99488,3.42,0.55,11.5,1,7.6899999999999995,12.033898305084746,0.6428571428571429,False,True
7.3,0.55,0.01,1.8,0.093,9.0,15.0,0.99514,3.35,0.58,11.0,1,7.85,13.272727272727272,0.6,True,False
8.1,0.82,0.0,4.1,0.095,5.0,14.0,0.99854,3.36,0.53,9.6,0,8.92,9.878048780487806,0.35714285714285715,True,False
7.5,0.57,0.08,2.6,0.089,14.0,27.0,0.99592,3.3,0.59,10.4,0,8.07,13.157894736842106,0.5185185185185185,True,False
8.9,0.745,0.18,2.5,0.077,15.0,48.0,0.99739,3.2,0.47,9.7,0,9.645,11.946308724832216,0.3125,True,False
10.1,0.37,0.34,2.4,0.085,5.0,17.0,0.99683,3.17,0.65,10.6,1,10.469999999999999,27.2972972972973,0.29411764705882354,True,False
7.6,0.31,0.34,2.5,0.082,26.0,35.0,0.99356,3.22,0.59,12.5,1,7.909999999999999,24.516129032258064,0.7428571428571429,False,True
7.3,0.91,0.1,1.8,0.074,20.0,56.0,0.99672,3.35,0.56,9.2,0,8.209999999999999,8.021978021978022,0.35714285714285715,False,False
8.7,0.41,0.41,6.2,0.078,25.0,42.0,0.9953,3.24,0.77,12.6,1,9.11,21.21951219512195,0.5952380952380952,False,True
8.9,0.5,0.21,2.2,0.088,21.0,39.0,0.99692,3.33,0.83,11.1,0,9.4,17.8,0.5384615384615384,False,True
7.4,0.965,0.0,2.2,0.088,16.0,32.0,0.99756,3.58,0.67,10.2,0,8.365,7.66839378238342,0.5,True,False
6.9,0.49,0.19,1.7,0.079,13.0,26.0,0.99547,3.38,0.64,9.8,0,7.390000000000001,14.081632653061225,0.5,True,False
8.9,0.5,0.21,2.2,0.088,21.0,39.0,0.99692,3.33,0.83,11.1,0,9.4,17.8,0.5384615384615384,False,True
9.5,0.39,0.41,8.9,0.069,18.0,39.0,0.99859,3.29,0.81,10.9,1,9.89,24.358974358974358,0.46153846153846156,True,False
6.4,0.39,0.33,3.3,0.046,12.0,53.0,0.99294,3.36,0.62,12.2,0,6.79,16.410256410256412,0.22641509433962265,False,True
6.9,0.44,0.0,1.4,0.07,32.0,38.0,0.99438,3.32,0.58,11.4,0,7.340000000000001,15.681818181818183,0.8421052631578947,False,True
7.6,0.78,0.0,1.7,0.076,33.0,45.0,0.99612,3.31,0.62,10.7,0,8.379999999999999,9.743589743589743,0.7333333333333333,True,False
7.1,0.43,0.17,1.8,0.082,27.0,51.0,0.99634,3.49,0.64,10.4,0,7.529999999999999,16.511627906976745,0.5294117647058824,True,False
9.3,0.49,0.36,1.7,0.081,3.0,14.0,0.99702,3.27,0.78,10.9,0,9.790000000000001,18.979591836734695,0.21428571428571427,True,False
9.3,0.5,0.36,1.8,0.084,6.0,17.0,0.99704,3.27,0.77,10.8,0,9.8,18.6,0.35294117647058826,True,False
7.1,0.43,0.17,1.8,0.082,27.0,51.0,0.99634,3.49,0.64,10.4,0,7.529999999999999,16.511627906976745,0.5294117647058824,True,False
8.5,0.46,0.59,1.4,0.414,16.0,45.0,0.99702,3.03,1.34,9.2,0,8.96,18.478260869565215,0.35555555555555557,False,False
5.6,0.605,0.05,2.4,0.073,19.0,25.0,0.99258,3.56,0.55,12.9,0,6.205,9.256198347107437,0.76,False,True
8.3,0.33,0.42,2.3,0.07,9.0,20.0,0.99426,3.38,0.77,12.7,1,8.63,25.151515151515152,0.45,False,True
8.2,0.64,0.27,2.0,0.095,5.0,77.0,0.99747,3.13,0.62,9.1,0,8.84,12.812499999999998,0.06493506493506493,False,False
8.2,0.64,0.27,2.0,0.095,5.0,77.0,0.99747,3.13,0.62,9.1,0,8.84,12.812499999999998,0.06493506493506493,False,False
8.9,0.48,0.53,4.0,0.101,3.0,10.0,0.99586,3.21,0.59,12.1,1,9.38,18.541666666666668,0.3,False,True
7.6,0.42,0.25,3.9,0.104,28.0,90.0,0.99784,3.15,0.57,9.1,0,8.02,18.095238095238095,0.3111111111111111,False,False
9.9,0.53,0.57,2.4,0.093,30.0,52.0,0.9971,3.19,0.76,11.6,1,10.43,18.67924528301887,0.5769230769230769,False,True
8.9,0.48,0.53,4.0,0.101,3.0,10.0,0.99586,3.21,0.59,12.1,1,9.38,18.541666666666668,0.3,False,True
11.6,0.23,0.57,1.8,0.074,3.0,8.0,0.9981,3.14,0.7,9.9,0,11.83,50.43478260869565,0.375,True,False
9.1,0.4,0.5,1.8,0.071,7.0,16.0,0.99462,3.21,0.69,12.5,1,9.5,22.749999999999996,0.4375,False,True
8.0,0.38,0.44,1.9,0.098,6.0,15.0,0.9956,3.3,0.64,11.4,0,8.38,21.05263157894737,0.4,False,True
10.2,0.29,0.65,2.4,0.075,6.0,17.0,0.99565,3.22,0.63,11.8,0,10.489999999999998,35.172413793103445,0.35294117647058826,False,True
8.2,0.74,0.09,2.0,0.067,5.0,10.0,0.99418,3.28,0.57,11.8,0,8.94,11.08108108108108,0.5,False,True
7.7,0.61,0.18,2.4,0.083,6.0,20.0,0.9963,3.29,0.6,10.2,0,8.31,12.622950819672132,0.3,True,False
6.6,0.52,0.08,2.4,0.07,13.0,26.0,0.99358,3.4,0.72,12.5,1,7.119999999999999,12.692307692307692,0.5,False,True
11.1,0.31,0.53,2.2,0.06,3.0,10.0,0.99572,3.02,0.83,10.9,1,11.41,35.806451612903224,0.3,True,False
11.1,0.31,0.53,2.2,0.06,3.0,10.0,0.99572,3.02,0.83,10.9,1,11.41,35.806451612903224,0.3,True,False
8.0,0.62,0.35,2.8,0.086,28.0,52.0,0.997,3.31,0.62,10.8,0,8.62,12.903225806451614,0.5384615384615384,True,False
9.3,0.33,0.45,1.5,0.057,19.0,37.0,0.99498,3.18,0.89,11.1,1,9.63,28.181818181818183,0.5135135135135135,False,True
7.5,0.77,0.2,8.1,0.098,30.0,92.0,0.99892,3.2,0.58,9.2,0,8.27,9.74025974025974,0.32608695652173914,False,False
7.2,0.35,0.26,1.8,0.083,33.0,75.0,0.9968,3.4,0.58,9.5,0,7.55,20.571428571428573,0.44,False,False
8.0,0.62,0.33,2.7,0.088,16.0,37.0,0.9972,3.31,0.58,10.7,0,8.62,12.903225806451614,0.43243243243243246,True,False
7.5,0.77,0.2,8.1,0.098,30.0,92.0,0.99892,3.2,0.58,9.2,0,8.27,9.74025974025974,0.32608695652173914,False,False
9.1,0.25,0.34,2.0,0.071,45.0,67.0,0.99769,3.44,0.86,10.2,1,9.35,36.4,0.6716417910447762,True,False
9.9,0.32,0.56,2.0,0.073,3.0,8.0,0.99534,3.15,0.73,11.4,0,10.22,30.9375,0.375,False,True
8.6,0.37,0.65,6.4,0.08,3.0,8.0,0.99817,3.27,0.58,11.0,0,8.969999999999999,23.243243243243242,0.375,True,False
8.6,0.37,0.65,6.4,0.08,3.0,8.0,0.99817,3.27,0.58,11.0,0,8.969999999999999,23.243243243243242,0.375,True,False
7.9,0.3,0.68,8.3,0.05,37.5,278.0,0.99316,3.01,0.51,12.3,1,8.200000000000001,26.333333333333336,0.13489208633093525,False,True
10.3,0.27,0.56,1.4,0.047,3.0,8.0,0.99471,3.16,0.51,11.8,0,10.57,38.148148148148145,0.375,False,True
7.9,0.3,0.68,8.3,0.05,37.5,289.0,0.99316,3.01,0.51,12.3,1,8.200000000000001,26.333333333333336,0.12975778546712802,False,True
7.2,0.38,0.3,1.8,0.073,31.0,70.0,0.99685,3.42,0.59,9.5,0,7.58,18.94736842105263,0.44285714285714284,False,False
8.7,0.42,0.45,2.4,0.072,32.0,59.0,0.99617,3.33,0.77,12.0,0,9.12,20.71428571428571,0.5423728813559322,False,True
7.2,0.38,0.3,1.8,0.073,31.0,70.0,0.99685,3.42,0.59,9.5,0,7.58,18.94736842105263,0.44285714285714284,False,False
6.8,0.48,0.08,1.8,0.074,40.0,64.0,0.99529,3.12,0.49,9.6,0,7.279999999999999,14.166666666666666,0.625,True,False
8.5,0.34,0.4,4.7,0.055,3.0,9.0,0.99738,3.38,0.66,11.6,1,8.84,24.999999999999996,0.3333333333333333,False,True
7.9,0.19,0.42,1.6,0.057,18.0,30.0,0.994,3.29,0.69,11.2,0,8.09,41.578947368421055,0.6,False,True
11.6,0.41,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,1,12.01,28.29268292682927,0.5365853658536586,True,False
11.6,0.41,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,1,12.01,28.29268292682927,0.5365853658536586,True,False
10.0,0.26,0.54,1.9,0.083,42.0,74.0,0.99451,2.98,0.63,11.8,1,10.26,38.46153846153846,0.5675675675675675,False,True
7.9,0.34,0.42,2.0,0.086,8.0,19.0,0.99546,3.35,0.6,11.4,0,8.24,23.235294117647058,0.42105263157894735,False,True
7.0,0.54,0.09,2.0,0.081,10.0,16.0,0.99479,3.43,0.59,11.5,0,7.54,12.962962962962962,0.625,False,True
9.2,0.31,0.36,2.2,0.079,11.0,31.0,0.99615,3.33,0.86,12.0,1,9.51,29.677419354838708,0.3548387096774194,False,True
6.6,0.725,0.09,5.5,0.117,9.0,17.0,0.99655,3.35,0.49,10.8,0,7.324999999999999,9.10344827586207,0.5294117647058824,True,False
9.4,0.4,0.47,2.5,0.087,6.0,20.0,0.99772,3.15,0.5,10.5,0,9.8,23.5,0.3,True,False
6.6,0.725,0.09,5.5,0.117,9.0,17.0,0.99655,3.35,0.49,10.8,0,7.324999999999999,9.10344827586207,0.5294117647058824,True,False
8.6,0.52,0.38,1.5,0.096,5.0,18.0,0.99666,3.2,0.52,9.4,0,9.12,16.538461538461537,0.2777777777777778,False,False
8.0,0.31,0.45,2.1,0.216,5.0,16.0,0.99358,3.15,0.81,12.5,1,8.31,25.806451612903228,0.3125,False,True
8.6,0.52,0.38,1.5,0.096,5.0,18.0,0.99666,3.2,0.52,9.4,0,9.12,16.538461538461537,0.2777777777777778,False,False
8.4,0.34,0.42,2.1,0.072,23.0,36.0,0.99392,3.11,0.78,12.4,0,8.74,24.705882352941178,0.6388888888888888,False,True
7.4,0.49,0.27,2.1,0.071,14.0,25.0,0.99388,3.35,0.63,12.0,0,7.890000000000001,15.102040816326532,0.56,False,True
6.1,0.48,0.09,1.7,0.078,18.0,30.0,0.99402,3.45,0.54,11.2,0,6.58,12.708333333333334,0.6,False,True
7.4,0.49,0.27,2.1,0.071,14.0,25.0,0.99388,3.35,0.63,12.0,0,7.890000000000001,15.102040816326532,0.56,False,True
8.0,0.48,0.34,2.2,0.073,16.0,25.0,0.9936,3.28,0.66,12.4,0,8.48,16.666666666666668,0.64,False,True
6.3,0.57,0.28,2.1,0.048,13.0,49.0,0.99374,3.41,0.6,12.8,0,6.87,11.05263157894737,0.2653061224489796,False,True
8.2,0.23,0.42,1.9,0.069,9.0,17.0,0.99376,3.21,0.54,12.3,0,8.43,35.65217391304348,0.5294117647058824,False,True
9.1,0.3,0.41,2.0,0.068,10.0,24.0,0.99523,3.27,0.85,11.7,1,9.4,30.333333333333332,0.4166666666666667,False,True
8.1,0.78,0.1,3.3,0.09,4.0,13.0,0.99855,3.36,0.49,9.5,0,8.879999999999999,10.384615384615383,0.3076923076923077,False,False
10.8,0.47,0.43,2.1,0.171,27.0,66.0,0.9982,3.17,0.76,10.8,0,11.270000000000001,22.978723404255323,0.4090909090909091,True,False
8.3,0.53,0.0,1.4,0.07,6.0,14.0,0.99593,3.25,0.64,10.0,0,8.83,15.660377358490567,0.42857142857142855,True,False
5.4,0.42,0.27,2.0,0.092,23.0,55.0,0.99471,3.78,0.64,12.3,1,5.82,12.857142857142858,0.41818181818181815,False,True
7.9,0.33,0.41,1.5,0.056,6.0,35.0,0.99396,3.29,0.71,11.0,0,8.23,23.939393939393938,0.17142857142857143,True,False
8.9,0.24,0.39,1.6,0.074,3.0,10.0,0.99698,3.12,0.59,9.5,0,9.14,37.083333333333336,0.3,False,False
5.0,0.4,0.5,4.3,0.046,29.0,80.0,0.9902,3.49,0.66,13.6,0,5.4,12.5,0.3625,False,True
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,0,7.6899999999999995,10.144927536231885,0.7142857142857143,False,True
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,0,7.6899999999999995,10.144927536231885,0.7142857142857143,False,True
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,0,7.6899999999999995,10.144927536231885,0.7142857142857143,False,True
7.1,0.39,0.12,2.1,0.065,14.0,24.0,0.99252,3.3,0.53,13.3,0,7.489999999999999,18.205128205128204,0.5833333333333334,False,True
5.6,0.66,0.0,2.5,0.066,7.0,15.0,0.99256,3.52,0.58,12.9,0,6.26,8.484848484848484,0.4666666666666667,False,True
7.9,0.54,0.34,2.5,0.076,8.0,17.0,0.99235,3.2,0.72,13.1,1,8.440000000000001,14.62962962962963,0.47058823529411764,False,True
6.6,0.5,0.0,1.8,0.062,21.0,28.0,0.99352,3.44,0.55,12.3,0,7.1,13.2,0.75,False,True
6.3,0.47,0.0,1.4,0.055,27.0,33.0,0.9922,3.45,0.48,12.3,0,6.77,13.404255319148936,0.8181818181818182,False,True
10.7,0.4,0.37,1.9,0.081,17.0,29.0,0.99674,3.12,0.65,11.2,0,11.1,26.749999999999996,0.5862068965517241,False,True
6.5,0.58,0.0,2.2,0.096,3.0,13.0,0.99557,3.62,0.62,11.5,0,7.08,11.206896551724139,0.23076923076923078,False,True
8.8,0.24,0.35,1.7,0.055,13.0,27.0,0.99394,3.14,0.59,11.3,1,9.040000000000001,36.66666666666667,0.48148148148148145,False,True
5.8,0.29,0.26,1.7,0.063,3.0,11.0,0.9915,3.39,0.54,13.5,0,6.09,20.0,0.2727272727272727,False,True
6.3,0.76,0.0,2.9,0.072,26.0,52.0,0.99379,3.51,0.6,11.5,0,7.06,8.289473684210526,0.5,False,True
10.0,0.43,0.33,2.7,0.095,28.0,89.0,0.9984,3.22,0.68,10.0,0,10.43,23.25581395348837,0.3146067415730337,True,False
10.5,0.43,0.35,3.3,0.092,24.0,70.0,0.99798,3.21,0.69,10.5,0,10.93,24.41860465116279,0.34285714285714286,True,False
9.1,0.6,0.0,1.9,0.058,5.0,10.0,0.9977,3.18,0.63,10.4,0,9.7,15.166666666666666,0.5,True,False
5.9,0.19,0.21,1.7,0.045,57.0,135.0,0.99341,3.32,0.44,9.5,0,6.090000000000001,31.05263157894737,0.4222222222222222,False,False
7.4,0.36,0.34,1.8,0.075,18.0,38.0,0.9933,3.38,0.88,13.6,1,7.760000000000001,20.555555555555557,0.47368421052631576,False,True
7.2,0.48,0.07,5.5,0.089,10.0,18.0,0.99684,3.37,0.68,11.2,1,7.68,15.000000000000002,0.5555555555555556,False,True
8.5,0.28,0.35,1.7,0.061,6.0,15.0,0.99524,3.3,0.74,11.8,1,8.78,30.357142857142854,0.4,False,True
8.0,0.25,0.43,1.7,0.067,22.0,50.0,0.9946,3.38,0.6,11.9,0,8.25,32.0,0.44,False,True
10.4,0.52,0.45,2.0,0.08,6.0,13.0,0.99774,3.22,0.76,11.4,0,10.92,20.0,0.46153846153846156,False,True
10.4,0.52,0.45,2.0,0.08,6.0,13.0,0.99774,3.22,0.76,11.4,0,10.92,20.0,0.46153846153846156,False,True
7.5,0.41,0.15,3.7,0.104,29.0,94.0,0.99786,3.14,0.58,9.1,0,7.91,18.29268292682927,0.30851063829787234,False,False
8.2,0.51,0.24,2.0,0.079,16.0,86.0,0.99764,3.34,0.64,9.5,0,8.709999999999999,16.07843137254902,0.18604651162790697,False,False
7.3,0.4,0.3,1.7,0.08,33.0,79.0,0.9969,3.41,0.65,9.5,0,7.7,18.25,0.4177215189873418,False,False
8.2,0.38,0.32,2.5,0.08,24.0,71.0,0.99624,3.27,0.85,11.0,0,8.58,21.57894736842105,0.3380281690140845,True,False
6.9,0.45,0.11,2.4,0.043,6.0,12.0,0.99354,3.3,0.65,11.4,0,7.3500000000000005,15.333333333333334,0.5,False,True
7.0,0.22,0.3,1.8,0.065,16.0,20.0,0.99672,3.61,0.82,10.0,0,7.22,31.818181818181817,0.8,True,False
7.3,0.32,0.23,2.3,0.066,35.0,70.0,0.99588,3.43,0.62,10.1,0,7.62,22.8125,0.5,True,False
8.2,0.2,0.43,2.5,0.076,31.0,51.0,0.99672,3.53,0.81,10.4,0,8.399999999999999,40.99999999999999,0.6078431372549019,True,False
7.8,0.5,0.12,1.8,0.178,6.0,21.0,0.996,3.28,0.87,9.8,0,8.3,15.6,0.2857142857142857,True,False
10.0,0.41,0.45,6.2,0.071,6.0,14.0,0.99702,3.21,0.49,11.8,1,10.41,24.390243902439025,0.42857142857142855,False,True
7.8,0.39,0.42,2.0,0.086,9.0,21.0,0.99526,3.39,0.66,11.6,0,8.19,20.0,0.42857142857142855,False,True
10.0,0.35,0.47,2.0,0.061,6.0,11.0,0.99585,3.23,0.52,12.0,0,10.35,28.571428571428573,0.5454545454545454,False,True
8.2,0.33,0.32,2.8,0.067,4.0,12.0,0.99473,3.3,0.76,12.8,1,8.53,24.848484848484844,0.3333333333333333,False,True
6.1,0.58,0.23,2.5,0.044,16.0,70.0,0.99352,3.46,0.65,12.5,0,6.68,10.517241379310345,0.22857142857142856,False,True
8.3,0.6,0.25,2.2,0.118,9.0,38.0,0.99616,3.15,0.53,9.8,0,8.9,13.833333333333336,0.23684210526315788,True,False
9.6,0.42,0.35,2.1,0.083,17.0,38.0,0.99622,3.23,0.66,11.1,0,10.02,22.857142857142858,0.4473684210526316,False,True
6.6,0.58,0.0,2.2,0.1,50.0,63.0,0.99544,3.59,0.68,11.4,0,7.18,11.379310344827587,0.7936507936507936,False,True
8.3,0.6,0.25,2.2,0.118,9.0,38.0,0.99616,3.15,0.53,9.8,0,8.9,13.833333333333336,0.23684210526315788,True,False
8.5,0.18,0.51,1.75,0.071,45.0,88.0,0.99524,3.33,0.76,11.8,1,8.68,47.22222222222222,0.5113636363636364,False,True
5.1,0.51,0.18,2.1,0.042,16.0,101.0,0.9924,3.46,0.87,12.9,1,5.609999999999999,10.0,0.15841584158415842,False,True
6.7,0.41,0.43,2.8,0.076,22.0,54.0,0.99572,3.42,1.16,10.6,0,7.11,16.34146341463415,0.4074074074074074,True,False
10.2,0.41,0.43,2.2,0.11,11.0,37.0,0.99728,3.16,0.67,10.8,0,10.61,24.878048780487806,0.2972972972972973,True,False
10.6,0.36,0.57,2.3,0.087,6.0,20.0,0.99676,3.14,0.72,11.1,1,10.959999999999999,29.444444444444443,0.3,False,True
8.8,0.45,0.43,1.4,0.076,12.0,21.0,0.99551,3.21,0.75,10.2,0,9.25,19.555555555555557,0.5714285714285714,True,False
8.5,0.32,0.42,2.3,0.075,12.0,19.0,0.99434,3.14,0.71,11.8,1,8.82,26.5625,0.631578947368421,False,True
