videostatsid,ytvideoid,views,comments,likes,dislikes,timestamp
1152636,ZLW2jkd6E7g,3109831,7062,211447,2892,2020-01-23 12:30:04
1284977,5kIdbXCpW80,1153215,4864,16511,1383,2020-02-20 16:30:06
117720,BQfKhwmlSVM,2077169,17317,164204,1313,2019-04-27 16:15:46
1168449,Jcbmx0GauaQ,1286460,5032,92053,1006,2020-01-26 21:30:09
1062618,kx7P_ENnDPE,4824044,10474,213510,10381,2020-01-03 21:30:58
1174525,NxLo86lw7_M,1181210,5029,142635,481,2020-01-28 04:00:28
445232,_6VeZAZdff0,2658492,5034,35143,2696,2019-07-08 08:30:09
861081,nGxr8-l0vHI,1040931,3510,75806,569,2019-11-22 07:30:04
246648,P3d37MYpIgM,692111,957,10577,320,2019-05-26 10:00:45
1248899,hAEF50YEjxE,800487,2981,54565,456,2020-02-12 22:00:15
117033,mF6JUfczaO8,1640659,4586,55312,471,2019-04-27 14:30:50
903956,zCDqcMAjl80,1257526,5468,22764,727,2019-12-01 08:30:49
478715,CDE1jf4_VIY,2259619,6328,56980,1508,2019-07-15 10:00:48
1084717,SroRNT7BR_E,284884,340,3296,127,2020-01-08 14:30:25
96330,D1KAH1BuixM,985970,3353,39410,573,2019-04-25 10:30:43
1209094,uFvgO2NAM04,14278513,18968,593512,12589,2020-02-04 10:30:53
255760,yJALGpsPo4Q,2108355,1483,46241,672,2019-05-28 07:30:56
1224025,K4UQsAe9-E4,1000179,3671,35222,499,2020-02-07 15:00:52
59651,PeHNLikDiVw,7333554,13158,50020,6919,2019-04-21 12:30:15
371043,rrPcbXr9h0c,2334992,22463,318410,4115,2019-06-22 00:00:55
1237803,n5rMnfqL5Os,1135954,5547,51218,777,2020-02-10 13:00:08
120942,KePrK9FseGk,807364,5858,19909,1112,2019-04-28 00:15:56
1279343,ZwlKyUdUqP4,639596,1267,9274,240,2020-02-19 11:00:30
674732,oHvq2WlPkmg,1344833,1198,7435,8109,2019-09-09 08:30:07
1000570,y2ElPGBm9Bo,2925723,26057,109560,9885,2019-12-21 17:30:35
1254242,olv8rnHf5R4,489807,1333,12903,449,2020-02-14 01:00:52
317439,gkWHGy70jIg,9680255,9349,135253,7963,2019-06-10 14:00:12
1265200,IWzDRY8frUE,731365,920,24602,507,2020-02-16 09:00:42
800714,qtyt2rXbJkg,367204,503,4020,105,2019-11-02 13:30:52
149335,RmhFmGxFLwQ,1564513,6115,62070,952,2019-05-06 00:30:04
1434418,XO6FW1aJkTw,2333646,2196,86834,520,2020-03-23 10:01:01
228779,XfOrJp8bKbE,539770,963,17599,480,2019-05-22 17:00:08
1403217,x6-jY8_w2O8,1023323,1752,23811,605,2020-03-16 17:30:35
546695,TIwj7APQPm8,377294,551,13474,208,2019-07-29 16:30:22
48457,A_D1huHoa8g,4394585,15690,297786,6241,2019-04-20 07:45:03
1194237,LI90iqFqLXs,4099489,28572,251024,3042,2020-02-01 08:00:28
296836,SNXhfvDE1aQ,1637231,6119,49435,2490,2019-06-06 05:00:51
762113,nNhYqLbsAGk,3586781,14585,132981,2618,2019-09-27 21:30:09
585644,hQpHozkPu6I,371640,702,24146,545,2019-08-06 20:30:35
1064380,d2o6pgbUOE8,966147,2215,32102,768,2020-01-04 06:30:53
882901,Mp_zqkTdMJo,233929,1926,2740,148,2019-11-26 21:31:02
407892,QXuT7ZsrqRA,1659893,12834,65767,2378,2019-06-30 11:30:30
1528382,5CDn55otNok,227661,1546,29025,230,2020-04-12 06:30:10
872535,OP4CEzUvy-8,609917,5332,127008,1063,2019-11-24 17:30:28
476144,kUE2fPLOUxo,970156,6155,91644,473,2019-07-14 21:00:50
623235,fbPmLhM9EZQ,1374868,2107,35340,896,2019-08-24 09:00:13
1499612,BSqnYH6vchY,1363285,666,7497,487,2020-04-06 05:30:57
1365446,0atug3XxODY,2927490,15523,31555,8972,2020-03-08 19:30:04
491971,cgMgoUmHqiw,1593093,5577,103986,832,2019-07-18 04:30:50
35122,86Lr_tChDAU,3331721,11028,106007,4087,2019-04-18 21:45:39
560820,Mao5JixCtw8,309203,2270,8290,525,2019-08-01 16:00:04
610864,_CTUs_2hq6Y,3327075,15551,136467,3022,2019-08-21 18:00:30
261506,F2OhCCEIOcU,1356230,6064,88483,1932,2019-05-29 12:30:23
1106468,ca8EElA1wv0,195237,778,2357,172,2020-01-13 05:00:35
122567,anapZsyKIYk,934715,13416,74819,785,2019-04-28 04:30:14
901664,57LgNxqkJTM,1241295,4377,33426,4037,2019-11-30 21:00:41
862847,iRIJ256Pn_U,664524,8238,121714,1384,2019-11-22 16:30:05
1373458,JzAPtsGk8xc,269323,2936,43336,147,2020-03-10 12:00:44
1430452,87VRaM5_bAE,3306372,42138,457444,1754,2020-03-22 14:00:37
111168,xAxNaLAR2to,9262244,43729,350803,90012,2019-04-27 00:00:16
772713,iOVsGOTunvQ,1619282,3500,53590,1307,2019-10-09 10:01:06
1377075,7vbwgHFQQ9g,426515,689,2998,218,2020-03-11 06:31:04
1208080,W8b8AfP8aX0,407132,1262,12412,481,2020-02-04 05:30:42
151757,U6VGoUXhbF4,516617,2164,5958,223,2019-05-06 12:30:17
768533,Bn0SQUjCQiI,805745,3773,84033,445,2019-09-29 06:00:37
64992,tXiEV-jweeg,1481193,188,4266,380,2019-04-22 02:15:20
1221548,fwK1S4PaVqU,1202004,3321,67361,999,2020-02-07 02:30:35
1309883,b-e0wzbu4qQ,1138318,2425,17805,2319,2020-02-25 22:30:21
1197175,k3UGlyWmg1Q,330527,1360,4867,340,2020-02-01 22:30:53
67283,grF8xYXMJLk,2795285,5202,128029,1386,2019-04-22 08:00:53
567122,byt6WYw6J6g,1518289,5296,74313,782,2019-08-02 23:30:38
706538,d1vXEDJ3PK0,3517682,17042,236888,2832,2019-09-16 01:30:33
795311,i7648rZpdck,802286,2148,37312,286,2019-11-01 10:30:21
457357,bNGzUxPCQN8,1730882,5765,102623,1655,2019-07-10 22:00:48
92121,fS595uPQJrM,307983,1243,3185,264,2019-04-24 23:45:47
1434613,vx0i-iPOlQk,1529199,6048,110408,733,2020-03-23 11:00:51
1339781,0hMdQAjy43A,1368941,4087,56039,1181,2020-03-03 07:30:38
280124,MfgY7qxEISA,789853,1547,6415,700,2019-06-02 12:30:24
1350811,71sj1LVELoc,1657476,1827,47458,949,2020-03-05 16:00:43
408547,kPc3Pe42bGI,8210740,16141,461627,12568,2019-06-30 15:00:21
1518685,5C_3EattWe0,226267,1145,17056,369,2020-04-10 06:00:10
1257779,Gvyz39z0-7A,351445,1565,12386,866,2020-02-14 19:00:57
584007,5ab4rYDR0yY,330225,1161,15136,371,2019-08-06 12:30:06
76187,e7WpRzSnNAU,1155675,3955,18153,3822,2019-04-23 07:00:48
323044,eQdarhAnG3I,310196,3355,34075,227,2019-06-11 19:00:20
945111,ahZFCF--uRY,6330380,22215,215382,12529,2019-12-10 01:30:04
1106071,PV1gCvzpSy0,35777239,542187,4523457,87220,2020-01-13 03:00:31
925507,hs-YtsLHUOg,385730,4769,78157,263,2019-12-05 23:00:11
1496003,xMiw4RnBK6c,179072,390,8547,176,2020-04-05 11:00:47
410093,gJFMRbWw55c,1393779,5666,16487,1606,2019-06-30 23:00:30
1295001,1saFrMlRVc0,1651251,3688,91544,1101,2020-02-22 19:30:38
930137,saLH6f4jU1U,1034018,3110,46680,1678,2019-12-06 22:00:32
1025126,Y7Rd4cn_d5s,941549,6967,63947,1403,2019-12-26 22:30:16
431060,yOPOxgKw_ds,506095,1704,32183,656,2019-07-05 09:30:21
1292200,9mshRaY8gTs,315774,3876,29836,846,2020-02-22 05:30:11
1098096,2F3XZf9hxUo,724228,1279,31377,362,2020-01-11 10:30:50
1210282,g2ERWFMLptw,7212994,2065,61050,3026,2020-02-04 17:00:04
1425767,C9zoo6e_kDc,534532,4232,22121,798,2020-03-21 13:31:05
1530309,oJU2Tq3qqsY,291799,2652,35012,87,2020-04-12 16:00:26
275054,fjapgTd-QUg,1137034,1070,28582,810,2019-06-01 10:30:42
1260504,bqY0_ZeHs8k,2420996,6624,140938,1790,2020-02-15 09:00:47
1115526,hcgvYr2nlrk,7572324,21519,254292,2920,2020-01-15 15:00:12
1144411,qdkQGQAqm3c,649581,2137,36446,513,2020-01-21 17:00:44
1188617,ugbPkdzZc2M,713995,1224,23511,905,2020-01-31 03:30:42
684358,Wtz0WZSNcPA,603407,750,21792,226,2019-09-11 09:30:24
800909,IRbeAfc4GDc,1342894,4772,135118,773,2019-11-02 14:30:55
1216701,Hk2_A-rh7IM,691172,4515,101680,288,2020-02-06 01:30:56
1430450,JH398xAYpZA,1909710,3828,85716,1220,2020-03-22 14:00:34
1249265,cX353ERL3os,1998222,3993,93726,3416,2020-02-12 23:31:01
850058,Tcd9HFjUAUo,1448031,2423,30831,1435,2019-11-19 23:30:20
1016458,xs5Z9CCvOPw,545552,1589,32772,694,2019-12-25 02:00:45
221131,PArS1mnNf8I,620111,7251,70154,334,2019-05-21 02:30:19
835985,3IEDFC8NZqA,1548429,3317,27055,1307,2019-11-17 00:00:43
977069,QPSvkGzjItA,367773,3104,4122,542,2019-12-16 19:30:21
357009,XBSSiNylXCU,1142978,9727,121007,841,2019-06-19 02:00:06
1078298,lfXAdSyV1qw,2144594,6284,69106,2837,2020-01-07 05:30:55
1402525,A6lYf-Jr9wM,221189,794,1835,141,2020-03-16 14:00:41
22543,AKJ2CUlh2mE,1565250,4883,40757,329,2019-04-17 13:45:41
562427,27tWybOqftA,395806,3313,45868,224,2019-08-02 00:00:20
1327158,587ZD-y4LQE,610128,2907,28451,603,2020-02-29 14:30:58
372481,17C6WviCVoo,1929338,12542,228167,3823,2019-06-22 07:30:20
675575,_qrGVQE3S0E,637135,3341,24430,2089,2019-09-09 12:30:43
1013112,2of5Y3Z7VCE,572619,2350,19679,663,2019-12-24 09:00:43
196172,HQMkxmtPZhg,1774532,4153,35819,2773,2019-05-15 20:00:52
986596,v76ZIy0AGHg,414084,2244,30242,914,2019-12-18 19:00:59
165537,3WHm6tfvKlk,1649954,9253,203091,1441,2019-05-09 09:30:05
102501,qGh2e-yqEYQ,1420664,11174,199550,4978,2019-04-26 02:15:10
1240028,WtljbxzFEnc,855977,954,14525,660,2020-02-11 00:00:48
1250054,uynBcLr8fEc,4825203,4403,142953,2553,2020-02-13 04:00:04
628300,WChdrGtdLUI,2001875,4500,83390,3427,2019-08-25 10:30:40
1212540,fbYGeKXIw-4,786357,1144,26824,467,2020-02-05 04:30:16
1128613,1lVQRHDUG6A,352637,1203,16381,199,2020-01-18 09:00:31
1211632,zrKH8IrRqb4,683255,8388,24435,1035,2020-02-04 23:30:56
321589,QqBzotBqV4g,2021992,16484,252107,1294,2019-06-11 11:30:41
137225,8hIXgLnqQ3s,635912,1078,10550,558,2019-05-02 00:00:03
1165730,VJYpyC1SNPc,1351905,4083,88702,591,2020-01-26 07:30:32
457711,kF94zOeLab8,807966,15541,62325,707,2019-07-11 00:00:23
1110839,bvzrCNudFqE,600434,2222,24351,652,2020-01-14 03:30:42
667823,jgExPhmyTJQ,590096,1486,20701,289,2019-09-02 17:30:07
748353,Vod5Zd7GYCk,547452,1149,20289,552,2019-09-25 00:00:19
336951,BmFukQHrmmk,14691058,38397,501517,8036,2019-06-14 18:00:18
1243366,FQ5pyQxgXRk,1133483,3274,12654,657,2020-02-11 17:30:20
199058,6pXjR0JyV0s,1704524,3332,52008,620,2019-05-16 11:00:20
60106,oolcIll-dhE,4230642,8455,91828,3704,2019-04-21 13:30:49
573305,k_26RjEuhSs,489740,1643,31062,499,2019-08-04 06:30:50
201887,Hrsdntds9kM,2227881,9204,108212,1144,2019-05-17 01:00:52
802460,nxIvg0y6vCY,1657080,6093,112974,2203,2019-11-02 22:30:31
299866,LvSVGmlpcyc,2723773,13868,213609,3768,2019-06-06 21:00:20
1227047,qMRCZRKgJw8,1300808,2926,45670,986,2020-02-08 06:30:36
201676,veg1PmVSj8c,1539859,3545,90142,506,2019-05-17 00:00:51
854827,vT-4T3_xjrk,1394328,3485,28950,4226,2019-11-20 23:30:31
1447947,4FB--BOyTiU,1642552,1332,26952,1014,2020-03-26 06:31:10
421422,mj0XInqZMHY,16416211,29921,925620,13873,2019-07-03 09:00:50
55862,_eQ2Dry2R_8,542177,3500,6268,584,2019-04-21 02:45:11
1348191,mOiIEREWKpM,3523358,10449,196435,2664,2020-03-05 02:30:56
800940,-M-Dzn9r4W0,554368,3394,25029,514,2019-11-02 15:00:14
1045839,bfIi0gpyVFg,1367116,5830,75590,659,2019-12-31 08:30:11
1350362,RNjx45jC2eA,8377016,6334,220348,5435,2020-03-05 14:00:10
955281,-5x9cssGR1E,417635,640,10958,332,2019-12-12 05:00:07
1454296,7XY6pu0BYwQ,1105135,3244,57244,570,2020-03-27 14:30:41
106569,1LoKGAJVCsc,2379241,2350,22009,1186,2019-04-26 12:30:14
462838,vMWvwqdserE,737055,6878,47390,558,2019-07-12 02:00:44
92164,Wpq4Y57K1eU,1429148,8894,37633,1183,2019-04-25 00:00:18
849660,g0nA8CfxBqA,662175,3343,29810,1196,2019-11-19 21:30:19
1399648,dtjEK2nB_RY,878666,4552,37938,758,2020-03-15 23:30:51
242987,Bbb5XC6DYxY,4622863,15301,244652,4278,2019-05-25 16:00:13
1512791,I_mlT2f3oqY,1078678,4995,42545,1166,2020-04-09 00:30:15
474438,_nS-9274pIQ,1157785,1804,11571,423,2019-07-14 12:30:35
111888,IU_Cb6EJGsY,230266,554,1478,113,2019-04-27 01:45:27
348500,awgcC3Mg4Zc,1548630,4384,89972,1708,2019-06-17 06:00:19
311471,FmGSXOytjH8,433977,609,9087,668,2019-06-09 08:00:12
245328,VD4RTN2aVOs,535951,2661,18074,236,2019-05-26 03:30:38
1456569,UTwgInKmEHI,851805,3868,30123,709,2020-03-28 02:00:26
614628,HTLM_Qgujvw,303013,1345,22261,311,2019-08-22 13:00:30
1481660,Ygrv55VRRas,3859489,187557,767238,5242,2020-04-02 10:30:53
342286,RqATb20dO34,5110437,8148,133935,4582,2019-06-15 21:30:49
1075392,PjZph5mMuFo,292919,958,2075,1127,2020-01-06 15:00:17
580515,KpsNlmH9Wm8,2104010,10903,112987,7575,2019-08-05 18:30:53
73494,wmnkAOO6Qo4,1674519,6884,124590,704,2019-04-23 00:15:06
813004,_zN94RGlsNc,947922,2212,73175,1149,2019-11-05 02:30:09
64693,IM-f8-Q0Mgw,307335,977,9286,237,2019-04-22 01:30:14
190775,8zbM4giNcds,647426,1622,5017,278,2019-05-14 17:00:08
516290,qqWSMAoQOVg,1797433,1758,22009,1136,2019-07-23 07:30:45
129814,Cz27UNHsXDc,343494,1088,7262,310,2019-04-28 22:45:19
1502956,2klmuggOElE,1763496,8134,42315,3105,2020-04-06 23:00:11
323499,FmGSXOytjH8,619895,822,11769,1046,2019-06-11 21:00:53
983732,OQYyhDAVwbA,867930,4065,32305,2162,2019-12-18 05:00:07
187713,zBkVCpbNnkU,3362253,50407,323814,6230,2019-05-14 01:30:04
129558,qGh2e-yqEYQ,6089589,17540,433687,13064,2019-04-28 22:00:40
527899,ztMafqyXHXU,6605105,21639,272032,3083,2019-07-25 18:30:22
645577,mDDQ4EdInmM,631560,2865,10177,724,2019-08-29 01:30:51
833603,YjyHTUMhpXk,5003391,4157,96676,822,2019-11-16 12:00:42
339656,1mKZQNlAX8A,464354,687,9743,355,2019-06-15 08:00:24
1020973,YvKpmK_-Wg4,1077293,3299,10922,621,2019-12-26 01:00:49
976187,D_YkN83BkwY,788412,3041,33098,1625,2019-12-16 15:00:34
1270697,mblISuCSes0,243773,352,3054,98,2020-02-17 14:00:12
507767,lA77zsJ31nA,2262242,15035,47701,2988,2019-07-21 12:00:53
1254292,QiZaVclKXds,303100,3749,64972,139,2020-02-14 01:30:23
1389279,mmlyHMLeo1o,4269756,14096,224648,6133,2020-03-13 20:00:09
709090,oXiqlF17piA,576287,5242,54473,537,2019-09-16 14:30:27
1119601,d5XTDmm0KUQ,2759572,19254,120439,2940,2020-01-16 12:00:02
141084,p20tUNqx-Nc,942012,3651,12594,516,2019-05-04 07:00:27
677019,nGJgHV24pvQ,141803,861,12052,101,2019-09-09 20:00:26
1092342,x1T-VTFiUwc,1023900,2621,49339,696,2020-01-10 05:30:10
265628,5iyfAxnnaBA,2378479,8547,141404,2439,2019-05-30 11:00:34
185201,2KBWXLAp-zU,3930774,7414,136718,778,2019-05-13 12:30:39
1448442,4FB--BOyTiU,1652363,1337,27189,1027,2020-03-26 09:01:06
1304061,il__1mGs48A,1181059,1699,48577,2477,2020-02-24 17:00:46
62883,F4yz-P94n0Q,884132,17429,11058,3476,2019-04-21 20:45:30
632225,eIXA9qjimzM,2022072,4822,58049,1890,2019-08-26 06:30:20
1362245,opXS9tamrQQ,744584,3735,41718,1641,2020-03-08 03:00:33
1293616,67JJzI8FgHY,1873896,12183,135246,2078,2020-02-22 12:30:36
1076814,2cg6cxYR-Cw,2802123,20074,67580,3444,2020-01-06 22:00:48
259605,5iyfAxnnaBA,2223036,8279,137036,2322,2019-05-29 03:00:23
451288,0LCazXsZgEY,1628167,4911,32955,4321,2019-07-09 15:00:17
166098,0prh7GTtEMA,173339,170,851,178,2019-05-09 12:00:43
1362690,jB4FUHHMI24,1297687,4124,30396,1234,2020-03-08 05:30:07
1284620,1eVYUwG43jM,1470455,5441,85141,1433,2020-02-20 14:30:24
1244053,GMFXlNqFsJM,770043,639,5247,317,2020-02-11 21:00:24
821662,cyzXgTaU3bo,2658514,2430,76442,876,2019-11-06 22:30:20
588165,rvPRaxR7HOE,2213134,9779,85529,4526,2019-08-07 09:30:07
1514120,BxV14h0kFs0,5740088,37661,402525,4122,2020-04-09 07:00:30
943136,ozSRafURI8k,1499293,2139,27960,1239,2019-12-09 15:30:06
1371551,4_yV-7s2lWM,1397206,1186,18860,1575,2020-03-10 02:30:19
380114,ZdJ-HHUyxx4,1810608,5240,75883,2378,2019-06-23 21:30:54
1065183,35XGfnmTm8E,398645,2057,8255,262,2020-01-04 11:00:08
321042,pgHmPTQsmgA,526418,1127,6662,473,2019-06-11 09:00:14
1200755,5rsfrXI2woo,2275430,7504,182910,2245,2020-02-02 16:30:46
1503059,xc0WcXtf9IA,238297,594,3901,273,2020-04-06 23:30:15
1466566,BSF5yoD-vC4,3931819,14850,245570,4994,2020-03-30 05:00:04
435240,QNODMzDhsMM,3768700,26028,282635,4619,2019-07-06 06:30:12
179969,NXAgjKDFc14,2807136,3704,73304,1405,2019-05-12 10:00:48
558232,aT9zPKMFmBA,399396,1491,11995,210,2019-08-01 02:30:55
289654,somwoY74j98,1430891,2598,57495,1551,2019-06-04 16:00:07
883962,_hj-LYfvCfg,636404,2308,19562,1107,2019-11-27 03:00:51
77339,DesEUpFgGrQ,1609913,1656,30062,507,2019-04-23 10:00:38
1158442,z6Jki9FEZfI,918114,6438,135581,615,2020-01-24 18:30:07
422406,opXXBwecBvM,1474363,2311,58065,1980,2019-07-03 14:00:45
471201,cvEFLYEUL2o,773206,2313,31199,387,2019-07-13 20:00:57
134720,RC-NO97kuQ8,3424826,10699,369881,1728,2019-04-29 13:30:51
755195,0VIvsGOL5yM,367955,1382,5708,273,2019-09-26 10:30:10
926898,1-NPFORuPCw,1906418,3087,64948,1486,2019-12-06 06:00:10
1009371,ysj2X0zNtSs,450485,2558,47018,278,2019-12-23 14:00:28
557126,VU4S9fp8-wk,4288296,15308,243875,3857,2019-07-31 21:00:42
908918,yf389bYO3uc,199819,432,1402,105,2019-12-02 10:00:26
1374579,sYLTNvie3sA,327932,5343,20664,14258,2020-03-10 18:00:13
287388,xjFPX7EoINs,3149959,10037,91315,4076,2019-06-04 04:00:42
224298,JEWzl4V2YBI,1867070,4633,64726,1915,2019-05-21 18:30:18
957383,m-MIiC94STA,937789,4989,31670,1297,2019-12-12 15:30:37
797454,-h8QVPO_Wms,847683,1919,57023,908,2019-11-01 21:00:56
156785,LrdmnIdB0jw,961653,1368,21543,705,2019-05-07 13:30:32
42861,iojHMIAnJz4,670423,2644,44707,682,2019-04-19 17:15:51
241785,RckhzFN2mR4,521418,2349,24148,477,2019-05-25 10:00:13
603453,BM81wKOSpz8,3634600,2306,33231,1792,2019-08-20 04:30:43
1417219,9FhGO_9m-Wk,225891,2093,5902,188,2020-03-19 17:00:54
1424442,XO6FW1aJkTw,2006004,1767,74725,410,2020-03-21 07:00:15
85256,V_g1-WHD4rw,1055067,5602,55389,452,2019-04-24 06:15:45
807750,c_gD8huo-PM,744261,2842,29930,358,2019-11-04 00:00:26
1298346,9mshRaY8gTs,450188,4687,36837,1147,2020-02-23 12:30:26
1121052,TETMVxmvcTA,768280,2096,23533,1402,2020-01-16 19:00:42
982951,rqQZqAH0lv0,148694,1395,14790,212,2019-12-18 01:00:17
233693,-mMc-3563Fw,2635081,14759,283331,2952,2019-05-23 17:30:14
59876,F4yz-P94n0Q,865981,17142,10775,3408,2019-04-21 13:00:31
550680,9Zub8agQjrw,2275032,9401,102936,1133,2019-07-30 12:30:39
714201,6Hf3ezporp8,2562721,7019,168094,2066,2019-09-17 16:30:27
2043,r7CWEE3ZAWs,6057894,25946,322885,13056,2019-04-15 09:30:39
930572,Ufye3xSjcqM,608546,1192,16610,301,2019-12-07 00:00:55
114010,n5jRwdEwLOY,12031657,19574,496762,20717,2019-04-27 07:00:43
1129374,ql6JC0j1bhc,304920,1343,6351,268,2020-01-18 13:00:11
288121,UgbpSm_67WE,231546,5994,12902,194,2019-06-04 08:00:15
742333,eqztS-vLtag,365528,1171,18821,195,2019-09-23 16:30:30
1455339,NL9Oub28wUU,1017695,9748,144917,1317,2020-03-27 20:00:04
1255602,_UQ3ym2HXZA,843066,6073,22659,773,2020-02-14 08:00:46
872256,SB98eQE4KkU,1904534,6988,55833,3362,2019-11-24 16:00:41
979699,L2rWFAanswg,1131196,4879,68136,1170,2019-12-17 08:30:42
77236,i176OFFGvV4,1874920,5333,89187,907,2019-04-23 09:45:40
454535,_6VeZAZdff0,3985210,6183,45235,3708,2019-07-10 07:30:47
1507996,oilZ1hNZPRM,7561524,22062,363043,2222,2020-04-08 00:30:05
514901,Y2tImIJ4NLo,431964,1765,17735,265,2019-07-23 00:30:27
1242013,87zXvSCmSYk,2779618,17255,97915,5741,2020-02-11 10:30:04
1284262,yX1KseZhX88,1692879,6929,41634,1533,2020-02-20 12:30:46
1303440,U12Eu1T_jkQ,1560480,4949,154527,873,2020-02-24 14:00:33
1321939,pERIqrOIiMo,303723,1204,4008,125,2020-02-28 12:00:11
152297,P2vt4YvwOQg,7293755,14755,179725,21399,2019-05-06 15:00:38
1506218,S3FThcgvCYE,1063597,7978,36979,733,2020-04-07 15:30:08
971707,q1PR05q8l2g,931272,1189,29126,1332,2019-12-15 16:30:39
1101154,s4b_6UmvuJw,3466794,1745,44569,1742,2020-01-12 02:00:46
774753,MDNuxGOpbqg,265833,467,3618,67,2019-10-28 02:00:56
1529658,xERgcJxYpng,800034,7550,12383,2612,2020-04-12 12:30:53
511861,NZGCJu2OaAg,1607894,8646,29966,1533,2019-07-22 09:00:15
947226,WzkMrrLkkI0,531500,2543,7916,365,2019-12-10 12:00:29
1405942,emTkEUOQzPM,1133646,4441,7330,1152,2020-03-17 07:30:18
914000,8hkLdMSiRnE,1914716,11673,155945,1719,2019-12-03 12:00:17
776757,PTdQo29sv2o,917858,1864,56482,651,2019-10-28 12:30:03
433765,IByW0vjqwTY,181127,1027,1743,365,2019-07-05 23:00:25
1134704,CRcFATdxctI,1202222,2616,30790,563,2020-01-19 15:30:46
485612,CmZWAlklIJI,250579,3785,31254,152,2019-07-16 21:00:21
917994,7Ue0J-4qxDM,397503,1489,20360,206,2019-12-04 08:30:27
17309,XsX3ATc3FbA,146080557,2880876,8419920,380516,2019-04-17 00:30:44
462731,kF94zOeLab8,905933,16425,66018,922,2019-07-12 01:30:36
341227,7igw5aVqB_s,1367195,7124,11936,1265,2019-06-15 16:00:42
799086,q2CdBFA98SI,1444855,4151,50457,1186,2019-11-02 05:30:27
38178,NrFzCkwffmU,516117,5245,33998,314,2019-04-19 05:30:36
757985,UgxFTWou8TM,698651,1731,26417,645,2019-09-27 00:30:16
287659,12mlZJCWEkE,471517,14872,51395,523,2019-06-04 05:32:14
763076,oeZsIUXpiS4,2465407,18367,130758,2523,2019-09-28 02:01:03
678373,25aXaI_yElY,1079164,5193,27545,1648,2019-09-10 03:00:16
520933,CVoc6VOZkJg,693690,2603,48744,1224,2019-07-24 07:30:10
1324232,R6snrJmrVYE,314306,1741,2279,434,2020-02-28 23:30:39
1291922,xOjy0tL5EuA,4192205,6786,187534,2733,2020-02-22 04:00:56
1033635,Pmd5nJFRmMM,1068271,1076,5262,1137,2019-12-28 18:00:07
129142,6C_4Bz62b0E,2808999,10013,81392,2984,2019-04-28 21:00:26
316566,y-1Q86252hg,1354108,6100,58582,919,2019-06-10 09:30:24
1368123,4XJSrtsFe6E,261008,723,4442,127,2020-03-09 09:00:22
652706,Q7CefmP4hgU,186809,532,6526,103,2019-08-30 13:30:18
226071,FPg89qonG0E,7367533,18704,247276,7441,2019-05-22 03:30:04
208192,6X14xohf3EI,384475,778,2865,330,2019-05-18 09:00:38
942258,OzRf6f3h7RU,3370589,15281,260134,4924,2019-12-09 11:00:15
273211,fRHQGMtj_ko,1528633,1213,19828,3061,2019-06-01 01:00:51
1078,u8tdT5pAE34,7306146,50324,534435,2861,2019-04-15 07:00:47
841579,GDUIZqXNk-M,914272,4271,23074,702,2019-11-18 04:30:15
71752,idUT8Fk71iE,509059,3251,7467,213,2019-04-22 19:45:10
1170687,dcbJdRb6mds,520499,2766,7896,214,2020-01-27 08:30:45
71876,j3iVpSUriSg,1243347,4540,20657,1137,2019-04-22 20:00:25
67561,tGQ4txQ6FOk,3694808,3793,120728,1322,2019-04-22 08:45:47
203547,RiANSSgCuJk,34991906,52483,843608,43987,2019-05-17 09:30:42
406654,aT0aJMXFqbA,308851,1310,3142,236,2019-06-30 05:00:36
227930,_ClMMFFTK_A,699968,6078,25390,929,2019-05-22 12:30:37
349788,Fowz-gCnLJU,1557782,2741,41067,3606,2019-06-17 12:30:35
921955,zGwrBIscb24,2820569,10542,200147,2822,2019-12-05 04:30:50
217196,QzuErOlPkVw,1071230,4906,67875,508,2019-05-20 06:30:34
1140397,da6_LjiIzXk,1393350,6871,30710,1739,2020-01-20 20:30:15
1408676,m-gYY5cR8M8,814574,3797,39563,291,2020-03-17 21:30:06
1232937,6AgbTGUp_hU,1050555,2753,39299,8211,2020-02-09 12:30:16
1018447,6ka_rPvE2J0,673252,4687,69507,1319,2019-12-25 12:30:09
336085,x0VNv0hItN8,440920,1887,32437,456,2019-06-14 13:30:17
216467,qiXJ8MRfOaI,1072611,6130,36241,1088,2019-05-20 03:00:14
1222763,7JGYdMAdkh8,1650214,7008,67077,920,2020-02-07 08:30:55
1209792,g2ERWFMLptw,6825793,1327,58909,2920,2020-02-04 14:30:04
61857,86Lr_tChDAU,4746186,13500,133770,5678,2019-04-21 18:00:52
990288,7YFs82wMNtA,841863,1871,15262,390,2019-12-19 14:00:11
301306,IONaTtzNl2E,1057235,2489,16626,4373,2019-06-07 04:30:11
657005,8dEdGX9bSf8,1531204,3700,37658,887,2019-08-31 11:00:19
868411,QwPcOuCZ-4Q,645170,6613,28429,15971,2019-11-23 20:30:26
696707,mMu33xnbRV0,743584,1836,36842,398,2019-09-14 00:00:17
380924,T_OASIwCopk,1107633,4201,88790,2645,2019-06-24 02:00:04
598112,A993G8u750w,405236,1027,3788,179,2019-08-19 02:00:22
28844,-Qj_zt8UOv0,860954,1889,8298,266,2019-04-18 05:45:48
1521273,Nkrgb7qIko0,388812,4640,58743,383,2020-04-10 19:00:04
223689,d-1gg4x2FZg,938822,4770,12542,5829,2019-05-21 15:30:10
