date,y,month,day,dayofweek,dayofyear,is_weekend,lag_1,lag_2,lag_3,lag_7,lag_14,rollmean_7,rollstd_7,rollmean_14,rollstd_14
2021-07-18,10855,7,18,6,199,1,10709.0,12781.0,13866.0,8239.0,8366.0,12037.142857142857,2025.0156730729418,11020.785714285714,1886.5953534005116
2021-07-19,13786,7,19,0,200,0,10855.0,10709.0,12781.0,11642.0,10950.0,12410.857142857143,1329.0389295242835,11198.57142857143,1727.765017600435
2021-07-20,12534,7,20,1,201,0,13786.0,10855.0,10709.0,13432.0,10843.0,12717.142857142857,1368.7748084294392,11401.142857142857,1857.7434971219186
2021-07-21,12312,7,21,2,202,0,12534.0,13786.0,10855.0,13591.0,10614.0,12588.857142857143,1332.2028660046676,11521.92857142857,1873.567861852596
2021-07-22,12543,7,22,3,203,0,12312.0,12534.0,13786.0,13866.0,10511.0,12406.142857142857,1257.4613882174351,11643.214285714286,1865.2133381206484
2021-07-23,12324,7,23,4,204,0,12543.0,12312.0,12534.0,12781.0,10239.0,12217.142857142857,1089.7059891813576,11788.357142857143,1849.3251412398665
2021-07-24,10112,7,24,5,205,1,12324.0,12543.0,12312.0,10709.0,8508.0,12151.857142857143,1063.6731058887665,11937.285714285714,1798.2028391005629
2021-07-25,9474,7,25,6,206,1,10112.0,12324.0,12543.0,10855.0,8239.0,12066.57142857143,1212.2065084168617,12051.857142857143,1603.4537175034702
2021-07-26,12332,7,26,0,207,0,9474.0,10112.0,12324.0,13786.0,11642.0,11869.285714285714,1516.4507590958851,12140.07142857143,1398.4153924674831
2021-07-27,12325,7,27,1,208,0,12332.0,9474.0,10112.0,12534.0,13432.0,11661.57142857143,1293.318194560618,12189.357142857143,1391.65389193755
2021-07-28,11282,7,28,2,209,0,12325.0,12332.0,9474.0,12312.0,13591.0,11631.714285714286,1272.0585303996388,12110.285714285714,1346.3287076382437
2021-07-29,11641,7,29,3,210,0,11282.0,12325.0,12332.0,12543.0,13866.0,11484.57142857143,1239.405214493981,11945.357142857143,1291.2884208085188
2021-07-30,11846,7,30,4,211,0,11641.0,11282.0,12325.0,12324.0,12781.0,11355.714285714286,1155.041227877094,11786.42857142857,1167.7290066479056
2021-07-31,10688,7,31,5,212,1,11846.0,11641.0,11282.0,10112.0,10709.0,11287.42857142857,1101.1269768052214,11719.642857142857,1132.6828334087052
2021-08-01,9539,8,1,6,213,1,10688.0,11846.0,11641.0,9474.0,10855.0,11369.714285714286,1016.9537377690746,11718.142857142857,1134.1371411539817
2021-08-02,12599,8,2,0,214,0,9539.0,10688.0,11846.0,12332.0,13786.0,11379.0,996.8573953516387,11624.142857142857,1258.8583263076735
2021-08-03,12201,8,3,1,215,0,12599.0,9539.0,10688.0,12325.0,12534.0,11417.142857142857,1043.4202458858063,11539.357142857143,1136.035454968253
2021-08-04,12687,8,4,2,216,0,12201.0,12599.0,9539.0,11282.0,12312.0,11399.42857142857,1026.351605955876,11515.57142857143,1116.933695042257
2021-08-05,12324,8,5,3,217,0,12687.0,12201.0,12599.0,11641.0,12543.0,11600.142857142857,1131.5500325619992,11542.357142857143,1141.723838840065
2021-08-06,11479,8,6,4,218,0,12324.0,12687.0,12201.0,11846.0,12324.0,11697.714285714286,1164.623789654477,11526.714285714286,1128.381647695944
2021-08-07,10664,8,7,5,219,1,11479.0,12324.0,12687.0,10688.0,10112.0,11645.285714285714,1165.0963786009963,11466.357142857143,1104.8075785919266
2021-08-08,10175,8,8,6,220,1,10664.0,11479.0,12324.0,9539.0,9474.0,11641.857142857143,1168.413515352218,11505.785714285714,1061.766538048055
2021-08-09,12400,8,9,0,221,0,10175.0,10664.0,11479.0,12599.0,12332.0,11732.714285714286,988.5188776291302,11555.857142857143,971.250728711103
2021-08-10,12456,8,10,1,222,0,12400.0,10175.0,10664.0,12201.0,12325.0,11704.285714285714,961.9580230424934,11560.714285714286,975.5910578145858
2021-08-11,11883,8,11,2,223,0,12456.0,12400.0,10175.0,12687.0,11282.0,11740.714285714286,988.3689787199021,11570.07142857143,984.0767218593097
2021-08-12,11472,8,12,3,224,0,11883.0,12456.0,12400.0,12324.0,11641.0,11625.857142857143,903.1133979320618,11613.0,983.652143016732
2021-08-13,9883,8,13,4,225,0,11472.0,11883.0,12456.0,11479.0,11846.0,11504.142857142857,849.1418076648891,11600.92857142857,984.318855803332
2021-08-14,8190,8,14,5,226,1,9883.0,11472.0,11883.0,10664.0,10688.0,11276.142857142857,1048.000863322353,11460.714285714286,1081.7174683430749
2021-08-15,7774,8,15,6,227,1,8190.0,9883.0,11472.0,10175.0,9539.0,10922.714285714286,1574.0082289373509,11282.285714285714,1383.035537035533
2021-08-16,10375,8,16,0,228,0,7774.0,8190.0,9883.0,12400.0,12599.0,10579.714285714286,1974.706451964232,11156.214285714286,1615.1385355476032
2021-08-17,10899,8,17,1,229,0,10375.0,7774.0,8190.0,12456.0,12201.0,10290.42857142857,1804.5986494827273,10997.357142857143,1571.0875511588972
2021-08-18,10818,8,18,2,230,0,10899.0,10375.0,7774.0,11883.0,12687.0,10068.0,1574.4732452476283,10904.357142857143,1532.4174269204643
2021-08-19,10576,8,19,3,231,0,10818.0,10899.0,10375.0,11472.0,12324.0,9915.857142857143,1413.0368512030188,10770.857142857143,1444.0347245527548
2021-08-20,9773,8,20,4,232,0,10576.0,10818.0,10899.0,9883.0,11479.0,9787.857142857143,1283.1964552856834,10646.0,1373.2481987552285
2021-08-21,8402,8,21,5,233,1,9773.0,10576.0,10818.0,8190.0,10664.0,9772.142857142857,1282.5104845020735,10524.142857142857,1369.3313841288757
2021-08-22,7800,8,22,6,234,1,8402.0,9773.0,10576.0,7774.0,10175.0,9802.42857142857,1240.745321321645,10362.57142857143,1480.4974587193954
2021-08-23,11354,8,23,0,235,0,7800.0,8402.0,9773.0,10375.0,12400.0,9806.142857142857,1233.6797840300414,10192.92857142857,1631.9651421750975
2021-08-24,11290,8,24,1,236,0,11354.0,7800.0,8402.0,10899.0,12456.0,9946.0,1358.1321732440472,10118.214285714286,1544.762973034052
2021-08-25,11311,8,25,2,237,0,11290.0,11354.0,7800.0,10818.0,11883.0,10001.857142857143,1410.875901532239,10034.92857142857,1436.6770668822394
2021-08-26,11375,8,26,3,238,0,11311.0,11290.0,11354.0,10576.0,11472.0,10072.285714285714,1469.4936445691656,9994.07142857143,1387.3647662043875
2021-08-27,10593,8,27,4,239,0,11375.0,11311.0,11290.0,9773.0,9883.0,10186.42857142857,1544.2692832042655,9987.142857142857,1379.6368450341142
2021-08-28,8692,8,28,5,240,1,10593.0,11375.0,11311.0,8402.0,8190.0,10303.57142857143,1538.772547318657,10037.857142857143,1388.5349699007306
2021-08-29,8612,8,29,6,241,1,8692.0,10593.0,11375.0,7800.0,7774.0,10345.0,1481.8963076636849,10073.714285714286,1342.8768446064146
2021-08-30,10697,8,30,0,242,0,8612.0,8692.0,10593.0,11354.0,10375.0,10461.0,1265.4493273144503,10133.57142857143,1247.794960614974
2021-08-31,11190,8,31,1,243,0,10697.0,8612.0,8692.0,11290.0,10899.0,10367.142857142857,1211.3872802938533,10156.57142857143,1255.5310684073588
2021-09-01,11381,9,1,2,244,0,11190.0,10697.0,8612.0,11311.0,10818.0,10352.857142857143,1199.2188330427457,10177.357142857143,1271.080195202971
2021-09-02,11057,9,2,3,245,0,11381.0,11190.0,10697.0,11375.0,10576.0,10362.857142857143,1208.793810453657,10217.57142857143,1301.4511258464122
2021-09-03,10201,9,3,4,246,0,11057.0,11381.0,11190.0,10593.0,9773.0,10317.42857142857,1169.7613513226597,10251.92857142857,1317.886388489878
2021-09-04,8643,9,4,5,247,1,10201.0,11057.0,11381.0,8692.0,8402.0,10261.42857142857,1163.7377793335643,10282.5,1310.867460882244
2021-09-05,8298,9,5,6,248,1,8643.0,10201.0,11057.0,8612.0,7800.0,10254.42857142857,1174.8457852195818,10299.714285714286,1285.6123012054802
2021-09-06,10854,9,6,0,249,0,8298.0,8643.0,10201.0,10697.0,11354.0,10209.57142857143,1251.5012128299686,10335.285714285714,1216.1402012148312
2021-09-07,11575,9,7,1,250,0,10854.0,8298.0,8643.0,11190.0,11290.0,10232.0,1263.0460535285044,10299.57142857143,1191.0044057455689
2021-09-08,12017,9,8,2,251,0,11575.0,10854.0,8298.0,11381.0,11311.0,10287.0,1318.8645368904506,10319.92857142857,1211.494846764164
2021-09-09,11097,9,9,3,252,0,12017.0,11575.0,10854.0,11057.0,11375.0,10377.857142857143,1424.470712062696,10370.357142857143,1269.2391183541033
2021-09-10,10541,9,10,4,253,0,11097.0,12017.0,11575.0,10201.0,10593.0,10383.57142857143,1427.7256806012188,10350.5,1254.4004237390807
2021-09-11,8455,9,11,5,254,1,10541.0,11097.0,12017.0,8643.0,8692.0,10432.142857142857,1426.262064345494,10346.785714285714,1253.703938708788
2021-09-12,8912,9,12,6,255,1,8455.0,10541.0,11097.0,8298.0,8612.0,10405.285714285714,1466.7625022803904,10329.857142857143,1279.109717862206
2021-09-13,14063,9,13,0,256,0,8912.0,8455.0,10541.0,10854.0,10697.0,10493.0,1331.9000212730907,10351.285714285714,1250.3057735899604
2021-09-14,11885,9,14,1,257,0,14063.0,8912.0,8455.0,11575.0,11190.0,10951.42857142857,1905.571992617494,10591.714285714286,1597.3646772380366
2021-09-15,12324,9,15,2,258,0,11885.0,14063.0,8912.0,12017.0,11381.0,10995.714285714286,1925.9721972973782,10641.357142857143,1627.89626427872
2021-09-16,11925,9,16,3,259,0,12324.0,11885.0,14063.0,11097.0,11057.0,11039.57142857143,1956.3600433070098,10708.714285714286,1679.5443259577903
2021-09-17,11891,9,17,4,260,0,11925.0,12324.0,11885.0,10541.0,10201.0,11157.857142857143,1985.22932584401,10770.714285714286,1709.150280495705
2021-09-18,9041,9,18,5,261,1,11891.0,11925.0,12324.0,8455.0,8643.0,11350.714285714286,1980.8853840549402,10891.42857142857,1725.4205602953666
2021-09-19,8843,9,19,6,262,1,9041.0,11891.0,11925.0,8912.0,8298.0,11434.42857142857,1845.8965172461685,10919.857142857143,1688.4068438411218
2021-09-20,11693,9,20,0,263,0,8843.0,9041.0,11891.0,14063.0,10854.0,11424.57142857143,1861.727679436908,10958.785714285714,1628.5272808262907
2021-09-21,11661,9,21,1,264,0,11693.0,8843.0,9041.0,11885.0,11575.0,11086.0,1477.8652396843397,11018.714285714286,1639.7730813260803
2021-09-22,11846,9,22,2,265,0,11661.0,11693.0,8843.0,12324.0,12017.0,11054.0,1459.998287670429,11024.857142857143,1642.1766445385836
2021-09-23,15606,9,23,3,266,0,11846.0,11661.0,11693.0,11925.0,11097.0,10985.714285714286,1400.6720665794057,11012.642857142857,1634.8491629854282
2021-09-24,19381,9,24,4,267,0,15606.0,11846.0,11661.0,11891.0,10541.0,11511.57142857143,2247.235179588806,11334.714285714286,2045.3532111206694
2021-09-25,15956,9,25,5,268,1,19381.0,15606.0,11846.0,9041.0,8455.0,12581.57142857143,3743.2168811128477,11966.142857142857,2947.176089258799
2021-09-26,16030,9,26,6,269,1,15956.0,19381.0,15606.0,8843.0,8912.0,13569.42857142857,3561.1357203914863,12501.92857142857,2941.5840438126334
2021-09-27,19599,9,27,0,270,0,16030.0,15956.0,19381.0,11693.0,14063.0,14596.142857142857,2955.9661380882517,13010.357142857143,2888.0206585437945
2021-09-28,19896,9,28,1,271,0,19599.0,16030.0,15956.0,11661.0,11885.0,15725.57142857143,3164.8458023072008,13405.785714285714,3380.27864528653
2021-09-29,12759,9,29,2,272,0,19896.0,19599.0,16030.0,11846.0,12324.0,16902.0,2923.506399286175,13978.0,3759.784895647407
2021-09-30,13327,9,30,3,273,0,12759.0,19896.0,19599.0,15606.0,11925.0,17032.428571428572,2669.6931694575255,14009.07142857143,3746.839703501631
2021-10-01,12213,10,1,4,274,0,13327.0,12759.0,19896.0,19381.0,11891.0,16706.85714285714,2992.1312041515985,14109.214285714286,3705.3596146158743
2021-10-02,9596,10,2,5,275,1,12213.0,13327.0,12759.0,15956.0,9041.0,15682.857142857143,3146.976719995088,14132.214285714286,3691.5049709501104
2021-10-03,9653,10,3,6,276,1,9596.0,12213.0,13327.0,16030.0,8843.0,14774.285714285714,3886.246763236025,14171.857142857143,3635.175286370286
2021-10-04,13015,10,4,0,277,0,9653.0,9596.0,12213.0,19599.0,11693.0,13863.285714285714,4271.197830206707,14229.714285714286,3549.268384601817
2021-10-05,13361,10,5,1,278,0,13015.0,9653.0,9596.0,19896.0,11661.0,12922.714285714286,3442.073828100704,14324.142857142857,3493.7389682146986
2021-10-06,12829,10,6,2,279,0,13361.0,13015.0,9653.0,12759.0,11846.0,11989.142857142857,1660.9096331602202,14445.57142857143,3422.882741745062
2021-10-07,12878,10,7,3,280,0,12829.0,13361.0,13015.0,13327.0,15606.0,11999.142857142857,1666.5185696108372,14515.785714285714,3375.2054337151317
2021-10-08,12019,10,8,4,281,0,12878.0,12829.0,13361.0,12213.0,19381.0,11935.0,1614.7285633610195,14320.92857142857,3386.1523084533405
2021-10-09,9954,10,9,5,282,1,12019.0,12878.0,12829.0,9596.0,15956.0,11907.285714285714,1610.8220173033333,13795.07142857143,3099.3988117867984
2021-10-10,9696,10,10,6,283,1,9954.0,12019.0,12878.0,9653.0,16030.0,11958.42857142857,1528.8045282883268,13366.357142857143,3191.2455153999604
2021-10-11,12553,10,11,0,284,0,9696.0,9954.0,12019.0,13015.0,19599.0,11964.57142857143,1518.0457675516773,12913.92857142857,3233.2820777818642
2021-10-12,14383,10,12,1,285,0,12553.0,9696.0,9954.0,13361.0,19896.0,11898.57142857143,1474.173989860614,12410.642857142857,2598.777926024292
2021-10-13,12964,10,13,2,286,0,14383.0,12553.0,9696.0,12829.0,12759.0,12044.57142857143,1679.4646822866582,12016.857142857143,1604.9463857396634
2021-10-14,12330,10,14,3,287,0,12964.0,14383.0,12553.0,12878.0,13327.0,12063.857142857143,1690.7112338276702,12031.5,1613.1524201913278
2021-10-15,11009,10,15,4,288,0,12330.0,12964.0,14383.0,12019.0,12213.0,11985.57142857143,1659.1227458253034,11960.285714285714,1573.0707563220133
2021-10-16,9799,10,16,5,289,1,11009.0,12330.0,12964.0,9954.0,9596.0,11841.285714285714,1699.1652572452106,11874.285714285714,1591.0013019658559
2021-10-17,10356,10,17,6,290,1,9799.0,11009.0,12330.0,9696.0,9653.0,11819.142857142857,1728.6134548218372,11888.785714285714,1569.4190095294607
2021-10-18,16586,10,18,0,291,0,10356.0,9799.0,11009.0,12553.0,13015.0,11913.42857142857,1607.2465955939147,11939.0,1502.1876867268456
2021-10-19,12782,10,19,1,292,0,16586.0,10356.0,9799.0,14383.0,13361.0,12489.57142857143,2401.3793853495013,12194.07142857143,1938.7020822540453
2021-10-20,12890,10,20,2,293,0,12782.0,16586.0,10356.0,12964.0,12829.0,12260.857142857143,2263.257565882507,12152.714285714286,1917.958587367582
2021-10-21,13099,10,21,3,294,0,12890.0,12782.0,16586.0,12330.0,12878.0,12250.285714285714,2259.595739233571,12157.07142857143,1919.6816428486306
2021-10-22,12278,10,22,4,295,0,13099.0,12890.0,12782.0,11009.0,12019.0,12360.142857142857,2282.6928124894675,12172.857142857143,1926.960773906862
2021-10-23,10977,10,23,5,296,1,12278.0,13099.0,12890.0,9799.0,9954.0,12541.42857142857,2206.6274309561672,12191.357142857143,1926.6132743213198
2021-10-24,10500,10,24,6,297,1,10977.0,12278.0,13099.0,10356.0,9696.0,12709.714285714286,1997.6448394953738,12264.42857142857,1853.2310128025313
2021-10-25,13112,10,25,0,298,0,10500.0,10977.0,12278.0,16586.0,12553.0,12730.285714285714,1969.9159638833576,12321.857142857143,1778.4664464360328
2021-10-26,14006,10,26,1,299,0,13112.0,10500.0,10977.0,12782.0,14383.0,12234.0,1067.5899649837181,12361.785714285714,1790.2908306310649
2021-10-27,13060,10,27,2,300,0,14006.0,13112.0,10500.0,12890.0,12964.0,12408.857142857143,1255.928929593978,12334.857142857143,1760.1315010813285
2021-10-28,13861,10,28,3,301,0,13060.0,14006.0,13112.0,13099.0,12330.0,12433.142857142857,1268.3654085177538,12341.714285714286,1762.9557971931833
2021-10-29,12419,10,29,4,302,0,13861.0,13060.0,14006.0,12278.0,11009.0,12542.0,1364.1215732724352,12451.07142857143,1809.0549366274572
2021-10-30,9972,10,30,5,303,1,12419.0,13861.0,13060.0,10977.0,9799.0,12562.142857142857,1360.610087249248,12551.785714285714,1761.2121777811853
2021-10-31,9753,10,31,6,304,1,9972.0,12419.0,13861.0,10500.0,10356.0,12418.57142857143,1589.5194092497113,12564.142857142857,1740.9019703388185
2021-11-01,12831,11,1,0,305,0,9753.0,9972.0,12419.0,13112.0,16586.0,12311.857142857143,1756.1354758458729,12521.07142857143,1805.9788083042022
2021-11-02,12608,11,2,1,306,0,12831.0,9753.0,9972.0,14006.0,12782.0,12271.714285714286,1737.9140479597486,12252.857142857143,1385.7944046170921
2021-11-03,11740,11,3,2,307,0,12608.0,12831.0,9753.0,13060.0,12890.0,12072.0,1578.4070028567635,12240.42857142857,1381.457185744048
2021-11-04,10635,11,4,3,308,0,11740.0,12608.0,12831.0,13861.0,13099.0,11883.42857142857,1518.408032243494,12158.285714285714,1374.0320469093776
2021-11-05,10309,11,5,4,309,0,10635.0,11740.0,12608.0,12419.0,12278.0,11422.57142857143,1290.6353547955493,11982.285714285714,1401.7934901442852
2021-11-06,9624,11,6,5,310,1,10309.0,10635.0,11740.0,9972.0,10977.0,11121.142857142857,1265.2796039575976,11841.642857142857,1467.0964840140884
2021-11-07,9820,11,7,6,311,1,9624.0,10309.0,10635.0,9753.0,10500.0,11071.42857142857,1323.455182107894,11745.0,1569.429391653069
2021-11-08,12535,11,8,0,312,0,9820.0,9624.0,10309.0,12831.0,13112.0,11081.0,1312.5280949376358,11696.42857142857,1620.6120265687425
2021-11-09,12758,11,9,1,313,0,12535.0,9820.0,9624.0,12608.0,14006.0,11038.714285714286,1250.0319614963953,11655.214285714286,1588.8690306954827
2021-11-10,15337,11,10,2,314,0,12758.0,12535.0,9820.0,11740.0,13060.0,11060.142857142857,1282.286425176176,11566.07142857143,1477.9730123634297
2021-11-11,12140,11,11,3,315,0,15337.0,12758.0,12535.0,10635.0,13861.0,11574.0,2075.5123062352454,11728.714285714286,1754.4448356441953
2021-11-12,11310,11,12,4,316,0,12140.0,15337.0,12758.0,10309.0,12419.0,11789.0,2039.671869035298,11605.785714285714,1650.779544456349
2021-11-13,9641,11,13,5,317,1,11310.0,12140.0,15337.0,9624.0,9972.0,11932.0,1951.8139426357413,11526.57142857143,1635.2904571117588
2021-11-14,9918,11,14,6,318,1,9641.0,11310.0,12140.0,9820.0,9753.0,11934.42857142857,1948.4712688964382,11502.92857142857,1661.6751262730727
2021-11-15,12382,11,15,0,319,0,9918.0,9641.0,11310.0,12535.0,12831.0,11948.42857142857,1931.0207022146508,11514.714285714286,1648.8443238812786
2021-11-16,13576,11,16,1,320,0,12382.0,9918.0,9641.0,12758.0,12608.0,11926.57142857143,1924.1283617216297,11482.642857142857,1625.4730723057564
2021-11-17,12906,11,17,2,321,0,13576.0,12382.0,9918.0,15337.0,11740.0,12043.42857142857,2006.1310905276257,11551.785714285714,1696.0791971063877
2021-11-18,12424,11,18,3,322,0,12906.0,13576.0,12382.0,12140.0,10635.0,11696.142857142857,1483.2136762868743,11635.07142857143,1734.2313954507165
2021-11-19,11841,11,19,4,323,0,12424.0,12906.0,13576.0,11310.0,10309.0,11736.714285714286,1501.1540798429673,11762.857142857143,1720.7314570416424
2021-11-20,10097,11,20,5,324,1,11841.0,12424.0,12906.0,9641.0,9624.0,11812.57142857143,1489.367411257175,11872.285714285714,1669.1010675289501
2021-11-21,10177,11,21,6,325,1,10097.0,11841.0,12424.0,9918.0,9820.0,11877.714285714286,1384.861571215399,11906.07142857143,1624.2761447812384
2021-11-22,13124,11,22,0,326,0,10177.0,10097.0,11841.0,12382.0,12535.0,11914.714285714286,1325.984881045978,11931.57142857143,1591.4782540037866
2021-11-23,13182,11,23,1,327,0,13124.0,10177.0,10097.0,13576.0,12758.0,12020.714285714286,1397.3057067427471,11973.642857142857,1616.249676406286
2021-11-24,12290,11,24,2,328,0,13182.0,13124.0,10177.0,12906.0,15337.0,11964.42857142857,1330.5558809691395,12003.92857142857,1635.930432237504
2021-11-25,11399,11,25,3,329,0,12290.0,13182.0,13124.0,12424.0,12140.0,11876.42857142857,1277.2043502829001,11786.285714285714,1333.035946688889
2021-11-26,10933,11,26,4,330,0,11399.0,12290.0,13182.0,11841.0,11310.0,11730.0,1262.6374512638015,11733.357142857143,1332.6220311933484
2021-11-27,9666,11,27,5,331,1,10933.0,11399.0,12290.0,10097.0,9641.0,11600.285714285714,1295.5454082210022,11706.42857142857,1345.5810134422125
2021-11-28,9816,11,28,6,332,1,9666.0,10933.0,11399.0,10177.0,9918.0,11538.714285714286,1385.982409013858,11708.214285714286,1342.6425252275299
2021-11-29,12595,11,29,0,333,0,9816.0,9666.0,10933.0,13124.0,12382.0,11487.142857142857,1450.3186349412197,11700.92857142857,1353.338348977481
2021-11-30,11931,11,30,1,334,0,12595.0,9816.0,9666.0,13182.0,13576.0,11411.57142857143,1361.8990242971663,11716.142857142857,1362.7485154948524
2021-12-01,12275,12,1,2,335,0,11931.0,12595.0,9816.0,12290.0,12906.0,11232.857142857143,1157.614706853897,11598.642857142857,1256.8548418200492
2021-12-02,12412,12,2,3,336,0,12275.0,11931.0,12595.0,11399.0,12424.0,11230.714285714286,1155.3433420831498,11553.57142857143,1217.0496933337865
2021-12-03,11069,12,3,4,337,0,12412.0,12275.0,11931.0,10933.0,11841.0,11375.42857142857,1240.2573465676014,11552.714285714286,1216.3935616005226
2021-12-04,10153,12,4,5,338,1,11069.0,12412.0,12275.0,9666.0,10097.0,11394.857142857143,1233.2168542168206,11497.57142857143,1219.813145481724
2021-12-05,10073,12,5,6,339,1,10153.0,11069.0,12412.0,9816.0,10177.0,11464.42857142857,1128.7399843992296,11501.57142857143,1214.949236944308
2021-12-06,11906,12,6,0,340,0,10073.0,10153.0,11069.0,12595.0,13124.0,11501.142857142857,1068.7722595846894,11494.142857142857,1223.9556211878232
2021-12-07,12319,12,7,1,341,0,11906.0,10073.0,10153.0,11931.0,13182.0,11402.714285714286,979.2185173711365,11407.142857142857,1139.5715022722868
2021-12-08,12542,12,8,2,342,0,12319.0,11906.0,10073.0,12275.0,12290.0,11458.142857142857,1024.0606148357451,11345.5,1056.4916359929146
2021-12-09,11992,12,9,3,343,0,12542.0,12319.0,11906.0,12412.0,11399.0,11496.285714285714,1063.7596398760352,11363.5,1075.7918550465622
2021-12-10,10980,12,10,4,344,0,11992.0,12542.0,12319.0,11069.0,10933.0,11436.285714285714,1014.191585169781,11405.857142857143,1088.8914516178834
2021-12-11,9816,12,11,5,345,1,10980.0,11992.0,12542.0,10153.0,9666.0,11423.57142857143,1020.1040563172502,11409.214285714286,1087.392872075988
2021-12-12,9228,12,12,6,346,1,9816.0,10980.0,11992.0,10073.0,9816.0,11375.42857142857,1095.2460693294338,11419.92857142857,1069.486970056572
