collision_index,date,day_of_week,time,collision_severity,number_of_vehicles,number_of_casualties,speed_limit,light_conditions,weather_conditions,road_surface_conditions,urban_or_rural_area,road_type,longitude,latitude
2021010345317,22/11/2021,2,06:50,2,2,1,20,1,2,1,1,6,-0.069878,51.544006
2021010293448,19/02/2021,6,19:40,3,2,1,30,4,2,2,1,3,-0.242314,51.498912
2021010337785,16/10/2021,7,02:46,2,2,1,30,4,1,1,2,6,-0.212388,51.473164
2021010314805,19/06/2021,7,15:15,3,2,1,30,1,1,1,1,6,-0.077532,51.599562
2021010338538,19/10/2021,3,09:23,3,2,1,30,1,1,2,1,2,-0.155062,51.580547
2021010343752,14/11/2021,1,08:00,3,2,1,40,1,1,2,1,3,-0.279437,51.610663
2021010312620,10/06/2021,5,07:40,3,2,1,20,1,9,1,1,7,-0.442372,51.527754
2021010322049,01/08/2021,1,01:33,3,2,3,30,4,1,1,1,6,-0.404151,51.601185
2021010295124,03/03/2021,4,14:41,3,1,1,20,1,2,2,1,6,-0.380679,51.464466
2021010312633,05/06/2021,7,23:30,3,1,1,30,7,1,1,1,9,-0.088637,51.527237
2021010348387,06/12/2021,2,07:09,3,1,1,20,4,1,2,1,3,-0.117662,51.556501
2021010290507,28/01/2021,5,22:00,3,2,1,20,4,2,2,1,3,-0.196012,51.4999
2021010339464,16/10/2021,7,09:20,2,1,1,30,1,1,1,1,3,-0.182255,51.495137
2021010338161,17/10/2021,1,15:17,3,1,1,20,1,1,1,1,9,-0.300138,51.41233
2021010311840,06/06/2021,1,14:10,3,2,1,30,1,1,1,1,6,-0.107413,51.463117
2021010318819,12/07/2021,2,17:09,3,2,1,20,1,2,2,1,3,-0.138697,51.417791
2021010319446,16/07/2021,6,03:30,2,1,1,20,1,1,1,1,6,-0.124278,51.414486
2021010323435,08/08/2021,1,15:02,3,2,1,20,1,9,9,1,9,-0.125586,51.4384
2021010325276,17/08/2021,3,10:45,3,2,1,20,1,1,1,1,6,-0.083595,51.424421
2021010340841,31/10/2021,1,14:30,2,2,1,20,1,1,2,1,6,-0.125179,51.439554
2021010348044,03/12/2021,6,22:30,3,2,1,30,4,1,2,1,6,-0.12409,51.470714
2021010287905,07/01/2021,5,19:40,3,2,1,20,4,1,2,1,3,-0.013116,51.428643
2021010316351,26/06/2021,7,19:30,3,2,1,30,1,1,1,1,3,-0.029936,51.450644
2021010324094,11/08/2021,4,18:40,2,2,1,30,1,1,1,1,6,-0.18896,51.415691
2021010330255,10/09/2021,6,03:52,3,3,1,20,4,1,1,1,6,-0.240901,51.415071
2021010340492,29/10/2021,6,16:13,3,2,1,20,1,1,1,1,6,-0.236452,51.405103
2021010350989,20/12/2021,2,10:34,3,4,1,20,1,1,1,1,6,-0.171451,51.407928
2021010290196,26/01/2021,3,02:00,2,2,1,30,4,1,2,1,6,0.052157,51.53269
2021010308623,21/05/2021,6,13:30,3,2,1,30,1,5,2,1,6,0.005768,51.532908
2021010316660,30/06/2021,4,23:21,3,2,2,30,4,1,1,2,3,0.072834,51.521921
2021010342132,06/11/2021,7,14:55,3,2,1,30,1,1,1,1,6,0.050737,51.540241
2021010293738,22/02/2021,2,09:47,3,1,1,30,1,1,1,1,6,0.027188,51.575291
2021010316104,27/06/2021,1,23:10,2,1,1,40,4,2,2,2,1,0.043034,51.576239
2021010316799,01/07/2021,5,18:00,3,2,3,30,1,1,1,1,2,0.11804,51.582481
2021010320795,24/07/2021,7,18:22,3,2,1,30,1,1,1,1,2,0.022011,51.609534
2021010342668,09/11/2021,3,09:00,3,2,1,30,1,1,1,1,6,0.055492,51.573764
2021010349067,09/12/2021,5,19:20,3,2,1,30,4,2,2,1,6,0.110835,51.607953
2021010348671,07/12/2021,3,18:50,3,2,1,20,4,1,2,1,3,-0.266551,51.468059
2021010295238,03/03/2021,4,08:30,3,2,1,20,1,1,1,1,9,-0.086041,51.483948
2021010305420,04/05/2021,3,15:45,3,2,1,20,1,1,1,1,6,-0.082393,51.437692
2021010314836,20/06/2021,1,21:40,3,1,1,30,7,1,1,1,6,-0.097901,51.49835
2021010316500,21/06/2021,2,15:00,3,2,1,20,1,9,1,1,7,-0.059783,51.492473
2021010328935,02/09/2021,5,18:15,2,2,1,20,1,1,1,1,6,-0.095979,51.478768
2021010347979,04/12/2021,7,11:30,3,1,1,20,1,1,1,1,6,-0.07002,51.473497
2021010301897,14/04/2021,4,14:50,3,2,1,20,1,1,1,1,7,-0.007553,51.510482
2021010311184,01/06/2021,3,14:39,3,2,1,30,1,8,1,1,1,-0.019195,51.528144
2021010311212,03/06/2021,5,09:00,3,2,1,20,1,1,1,1,6,-0.047645,51.528378
2021010312590,08/06/2021,3,18:15,3,2,1,30,1,1,1,1,6,-0.030212,51.612922
2021010336447,09/10/2021,7,12:04,3,2,1,20,1,1,1,1,9,0.011494,51.633644
2021010301913,16/04/2021,6,09:10,3,2,1,30,1,1,1,1,6,-0.173968,51.429928
2021010320281,21/07/2021,4,18:20,3,1,1,20,1,1,1,1,6,-0.168894,51.428374
2021010323910,11/08/2021,4,08:55,2,2,1,20,1,1,1,1,6,-0.234385,51.451663
2021010328780,02/09/2021,5,11:15,2,2,1,30,1,1,1,1,6,-0.171205,51.447232
2021010294898,02/03/2021,3,09:36,3,2,1,20,1,1,1,1,6,-0.17397,51.534082
2021010295076,03/03/2021,4,09:20,2,1,1,20,1,1,1,1,6,-0.119255,51.509477
2021010303058,22/04/2021,5,11:28,2,2,2,20,1,1,1,1,6,-0.195709,51.517413
2021010303200,23/04/2021,6,05:55,3,2,1,20,1,1,1,1,6,-0.152107,51.50213
2021010303576,24/04/2021,7,22:40,3,1,1,30,4,1,1,1,3,-0.130403,51.487811
2021010320102,20/07/2021,3,19:47,3,3,1,30,1,1,2,1,3,-0.164085,51.521023
2021010338313,18/10/2021,2,20:42,3,2,1,20,4,2,2,1,6,-0.20436,51.525765
2021010351000,20/12/2021,2,08:15,3,2,1,30,1,1,1,1,6,-0.152978,51.52405
2021351075848,04/08/2021,4,11:15,3,2,1,60,1,1,1,2,6,-0.145088,52.049344
2021351098929,14/09/2021,3,19:06,3,1,1,30,1,1,1,2,6,0.077251,52.651518
2021031032838,05/04/2021,2,13:47,3,2,1,70,1,1,1,2,3,-2.7595,54.298691
2021031046546,16/04/2021,6,11:00,3,2,1,30,1,1,1,1,6,-2.899129,54.883581
2021031069417,05/07/2021,2,15:50,3,2,3,30,1,1,1,2,6,-2.900085,54.196658
2021031085387,08/09/2021,4,13:52,3,2,1,30,1,1,1,1,6,-2.901779,54.87382
2021031098279,02/10/2021,7,14:48,3,3,1,70,1,1,1,2,3,-3.56559,54.577125
2021302100056,13/01/2021,4,21:00,3,1,1,50,6,2,2,2,6,-1.70897,53.001487
2021302100865,04/06/2021,6,09:39,3,1,1,30,1,9,1,2,6,-1.672965,53.213346
2021302101187,06/08/2021,6,16:37,3,2,1,40,1,1,1,2,6,-1.417957,53.129801
2021302101358,03/09/2021,6,02:15,3,2,1,30,4,1,1,1,6,-1.392433,53.073348
2021302101452,15/09/2021,4,18:41,3,3,2,60,1,1,1,2,6,-1.486434,52.823085
2021302101972,09/12/2021,5,13:50,3,2,2,40,1,1,2,2,6,-1.705875,53.222501
2021501017200,08/01/2021,6,16:06,3,1,1,30,1,1,1,1,6,-4.040434,51.075407
2021501084580,09/08/2021,2,20:48,3,2,2,40,6,1,2,2,6,-4.217891,50.800955
2021501116453,28/10/2021,5,17:22,3,2,2,60,6,2,2,2,6,-3.595215,50.945663
2021501112600,04/11/2021,5,11:00,3,2,2,40,1,1,1,2,6,-3.972026,50.740653
2021471073138,02/08/2021,2,18:52,3,2,1,60,1,1,1,2,6,0.183011,50.82437
2021471081771,28/08/2021,7,07:30,3,3,1,30,1,1,1,1,6,0.290244,50.774403
2021471104207,30/10/2021,7,21:59,3,2,3,30,4,1,2,1,6,0.612033,50.87478
2021471106114,03/11/2021,4,18:07,2,2,1,30,4,1,1,1,6,-0.01255,50.79368
2021471118017,06/12/2021,2,17:18,3,3,1,40,4,2,2,1,6,0.240691,50.819643
2021421021233,12/02/2021,6,14:45,3,3,1,40,1,1,4,2,6,0.091335,51.620469
2021421029587,19/03/2021,6,19:40,2,2,1,30,4,1,1,1,6,0.081804,51.645809
2021421034336,10/04/2021,7,14:02,2,2,2,30,1,2,2,2,3,0.118506,51.651412
2021421055096,11/06/2021,6,13:40,3,1,1,30,1,1,1,2,6,0.814666,51.634609
2021421058927,22/06/2021,3,08:36,3,2,1,40,1,1,1,2,6,0.972102,51.925678
2021421059390,24/06/2021,5,15:00,2,2,2,30,1,1,1,1,6,0.613553,51.584013
2021421061748,30/06/2021,4,04:45,3,1,1,50,6,1,2,2,6,0.279512,51.627272
2021421091755,25/09/2021,7,12:50,3,2,1,30,1,1,1,1,6,0.929669,51.899114
2021531109529,12/11/2021,6,18:25,3,4,2,50,6,1,1,2,6,-2.31073,51.868965
2021440001755,01/01/2021,6,15:24,3,2,1,30,1,1,1,1,6,-1.335813,50.927605
2021440003072,03/01/2021,1,19:15,3,2,1,30,4,1,2,1,6,-1.182979,50.83001
2021440105429,21/03/2021,1,08:50,3,2,1,30,1,1,1,2,6,-0.96112,51.283652
2021440154653,23/04/2021,6,17:21,3,2,1,30,1,1,1,1,6,-0.741091,51.245198
2021440168710,03/05/2021,2,10:45,3,4,1,30,1,1,1,1,6,-1.152901,50.799678
2021440363375,10/09/2021,6,03:30,3,1,1,40,6,1,1,2,6,-0.96253,50.90629
2021440430269,26/10/2021,3,18:05,3,3,1,40,6,1,2,1,6,-1.787913,50.854196
2021440463144,11/11/2021,5,10:38,3,2,1,20,1,1,1,1,2,-1.310431,51.062985
2021411042842,19/03/2021,6,13:50,3,2,1,30,1,1,1,1,6,-0.024229,52.056272
2021411069421,18/07/2021,1,10:12,3,3,1,30,1,1,1,1,6,-0.181574,51.987625
2021411075478,08/08/2021,1,23:15,2,2,1,40,4,1,1,1,3,-0.313835,51.738151
2021411094657,23/09/2021,5,02:45,3,1,1,60,7,1,1,2,6,-0.3508,51.658008
2021411103022,11/10/2021,2,16:25,2,2,1,30,1,1,1,1,6,0.180155,51.875939
2021411106109,03/11/2021,4,13:00,3,2,1,30,1,1,1,1,6,-0.196763,51.792363
2021411166703,16/12/2021,5,18:52,3,2,1,30,4,1,1,1,6,-0.67598,51.797038
2021461016630,13/01/2021,4,11:45,3,2,1,60,1,2,2,2,1,1.281393,51.343448
2021461028168,20/02/2021,7,20:20,3,2,1,30,4,1,1,1,3,0.353941,51.44226
2021461035206,07/04/2021,4,12:50,3,4,1,40,1,1,1,2,6,1.084729,51.253263
2021461046982,10/05/2021,2,22:30,3,3,1,30,4,1,1,1,6,1.395326,51.38825
2021461054363,04/06/2021,6,13:57,3,2,1,70,1,2,2,2,3,0.497174,51.296548
2021461056285,11/06/2021,6,17:30,3,2,1,70,1,1,1,2,7,0.49153,51.296174
2021461086147,15/08/2021,1,17:55,3,2,1,30,1,1,1,1,6,0.388081,51.439051
2021461097457,25/08/2021,4,07:50,3,2,1,50,1,1,1,2,1,1.130239,51.091513
2021461088614,28/08/2021,7,14:40,3,2,1,30,1,1,1,1,6,0.377884,51.439987
2021461087363,04/09/2021,7,13:40,3,2,2,60,1,1,1,2,6,0.695907,51.167473
2021461090473,06/09/2021,2,11:41,2,2,1,60,1,1,1,2,6,1.036224,51.085565
2021461126788,23/11/2021,3,18:20,3,3,2,30,4,1,1,1,6,0.897931,51.306868
2021461115762,28/11/2021,1,05:15,3,1,1,60,6,1,1,2,6,0.080451,51.249864
2021461121331,29/11/2021,2,14:10,3,1,1,30,1,1,1,1,6,1.084207,51.273937
2021461126692,15/12/2021,4,01:10,3,2,1,30,4,1,1,1,6,0.192655,51.271828
2021461127431,24/12/2021,6,19:53,2,2,2,30,4,5,2,1,6,0.750507,51.440874
2021041026862,17/02/2021,4,20:10,3,1,2,30,4,2,2,2,6,-2.870257,54.056633
2021041029251,18/03/2021,5,17:33,3,2,1,30,1,1,1,1,6,-2.70984,53.777617
2021041065725,13/07/2021,3,12:15,2,2,1,40,1,1,1,2,6,-3.052619,53.774269
2021041115461,19/10/2021,3,15:15,3,2,1,30,1,9,1,1,6,-2.629275,53.654677
2021041116891,26/11/2021,6,10:34,2,3,1,30,1,1,1,1,6,-2.173184,53.859334
2021332100436,17/06/2021,5,17:30,2,2,2,70,1,1,1,2,3,-1.18116,52.537985
2021332100575,29/07/2021,5,15:47,3,2,1,30,1,1,1,1,6,-1.2204,52.624284
2021332100758,27/09/2021,2,10:20,3,1,1,30,1,2,2,1,6,-1.17547,52.60573
2021320112955,26/02/2021,6,07:30,3,2,1,30,1,1,1,2,6,0.021475,53.035421
2021320212018,18/04/2021,1,14:54,3,3,2,60,1,1,1,2,6,-0.095117,53.20889
2021320341726,19/06/2021,7,20:00,3,1,1,30,1,1,1,1,6,-0.16695,52.787597
2021320351344,24/06/2021,5,08:37,3,2,1,30,1,1,1,1,6,0.33333,53.139045
2021320413112,23/07/2021,6,16:21,3,2,1,50,1,1,1,2,6,0.099209,53.02824
2021320581523,01/10/2021,6,22:30,3,2,1,60,4,1,1,1,6,-0.303051,52.67401
2021320690399,26/11/2021,6,16:00,3,3,1,70,4,1,2,2,3,-0.631646,52.873977
2021320692301,27/11/2021,7,20:10,3,2,1,40,4,5,2,2,6,-0.110797,52.975558
2021320694037,28/11/2021,1,18:03,2,1,1,60,6,1,1,2,6,-0.363688,52.902756
2021320742989,22/12/2021,4,07:30,3,2,6,30,1,1,2,2,6,-0.182679,52.817293
2021361033661,07/02/2021,1,12:55,3,2,1,30,1,3,3,2,6,1.689018,52.566994
2021361024562,28/02/2021,1,14:50,3,2,1,40,1,1,1,2,6,1.583648,52.660008
2021361048916,01/05/2021,7,22:00,3,1,2,60,6,7,2,2,6,1.259785,52.402027
2021361067566,12/07/2021,2,08:50,3,1,1,30,1,1,2,1,1,1.299081,52.635982
2021361073993,04/08/2021,4,19:09,3,1,2,30,1,1,1,2,6,1.24135,52.857639
2021361127799,27/12/2021,2,11:40,1,2,3,60,1,1,1,2,6,1.571496,52.632538
2021361136354,30/12/2021,5,12:50,3,1,2,30,1,2,2,1,6,1.727915,52.579177
202131A026221,10/03/2021,4,16:20,3,2,1,30,1,2,2,1,6,-1.224513,53.15661
202131D089421,11/06/2021,6,19:11,3,3,3,30,1,1,1,1,6,-1.139991,52.990007
202131A168521,09/10/2021,7,03:14,3,1,2,60,7,9,-1,2,6,-1.192402,53.202997
202131A185721,23/11/2021,3,21:29,2,1,1,30,4,1,1,1,6,-1.20418,53.049369
2021430224581,24/05/2021,2,17:10,3,3,1,60,1,1,2,2,6,-1.593982,51.618699
2021430192735,25/05/2021,3,23:29,2,2,1,30,4,1,1,1,3,-1.351406,52.064745
2021430276643,23/06/2021,4,16:22,2,2,2,30,1,1,1,1,6,-1.265832,51.768749
2021430500968,05/11/2021,6,15:48,3,2,1,70,1,1,1,2,3,-1.282772,51.798058
2021211083133,02/09/2021,5,07:55,3,2,1,30,1,1,1,2,1,-2.145814,52.826971
2021371017321,16/01/2021,7,09:50,3,2,1,30,1,3,3,1,6,1.199304,52.031787
2021371044525,26/03/2021,6,07:25,3,2,1,30,1,1,1,2,1,0.444899,52.070826
2021371062004,01/07/2021,5,06:48,1,2,2,60,1,1,1,2,6,1.050055,52.198113
2021371080808,13/07/2021,3,15:50,3,2,1,30,1,1,1,2,6,1.218549,52.031945
2021451040233,28/04/2021,4,13:45,3,2,1,40,1,1,2,1,6,-0.022748,51.157998
2021451050538,30/05/2021,1,10:15,3,2,1,30,1,1,1,2,6,-0.525303,51.322289
2021451076048,10/08/2021,3,17:55,3,4,2,60,1,1,1,2,6,0.017113,51.284221
2021451077168,15/08/2021,1,20:46,3,2,1,70,4,8,1,2,3,-0.520128,51.454935
2021451090172,21/09/2021,3,08:20,3,2,1,40,1,1,1,2,6,0.014966,51.283664
2021451104239,30/10/2021,7,09:20,3,2,2,30,1,2,2,2,6,-0.111494,51.17183
2021451120153,12/12/2021,1,03:53,3,1,1,30,5,1,2,2,6,-0.577521,51.407887
2021451126015,24/12/2021,6,03:05,3,1,1,30,4,1,2,1,6,-0.759975,51.336277
2021451127722,31/12/2021,6,16:39,2,1,1,30,4,1,1,1,6,-0.577773,51.235413
2021231143793,21/05/2021,6,23:07,3,2,1,30,4,2,2,1,6,-1.515177,52.528917
2021231065652,08/07/2021,5,17:11,3,1,1,50,1,1,1,2,6,-1.399204,52.257591
2021231067666,14/07/2021,4,17:20,3,3,1,30,1,1,1,1,6,-1.514831,52.516177
2021231073479,03/08/2021,3,18:00,2,1,1,70,1,1,1,2,1,-1.879814,52.208942
2021231107806,20/09/2021,2,11:28,2,2,2,50,1,1,1,2,6,-1.631696,52.200474
2021231113258,12/11/2021,6,19:02,3,2,1,30,7,1,1,1,6,-1.535807,52.285581
2021471054633,10/06/2021,5,23:32,3,2,1,60,6,7,1,2,6,-0.189425,50.880945
2021471056531,16/06/2021,4,13:15,2,2,1,30,1,1,1,1,6,-0.40032,50.828527
2021471064636,08/07/2021,5,07:50,3,1,1,30,1,1,1,1,6,-0.157354,51.104052
2021471067331,18/07/2021,1,16:15,3,2,1,50,1,1,1,2,6,-0.436378,50.913813
2021471068469,21/07/2021,4,09:50,3,2,1,30,1,1,1,1,6,-0.779947,50.833426
2021471096338,06/10/2021,4,14:50,3,1,1,30,1,1,1,1,6,-0.511964,50.816756
2021471114140,25/11/2021,5,08:00,3,2,1,30,1,1,1,1,6,-0.272531,50.834044
2021471121934,16/12/2021,5,11:05,3,1,1,40,1,1,1,1,6,-0.237925,50.840722
2021221028639,16/03/2021,3,16:00,2,2,1,30,1,1,1,1,6,-2.0584,52.343106
2021221034368,10/04/2021,7,19:00,2,1,2,70,4,2,2,2,3,-2.161527,52.204756
2021221065760,11/07/2021,1,11:15,2,2,2,60,1,1,1,2,6,-2.148982,52.308549
2021221083987,05/09/2021,1,11:40,2,2,1,60,1,1,1,2,6,-2.263994,52.185889
2021221108341,03/11/2021,4,19:36,3,2,1,30,4,1,1,1,2,-2.273211,52.341195
2021221126183,20/12/2021,2,13:00,3,1,1,30,1,1,1,1,6,-2.326811,52.111504
2021991067107,17/07/2021,7,11:05,1,2,1,60,1,1,1,2,6,-4.559034,55.685517
2021991088421,14/09/2021,3,16:00,2,2,1,60,1,1,1,2,6,-3.705521,56.000687
2021991080772,25/08/2021,4,08:00,3,1,1,60,1,1,1,2,6,-2.998271,55.372094
2021991074060,05/08/2021,5,13:15,3,2,1,30,1,1,1,1,6,-4.093318,55.789483
2021991095317,05/10/2021,3,06:30,3,2,1,50,1,1,1,2,6,-3.408947,55.917118
2021991112317,19/11/2021,6,17:28,3,1,1,20,4,8,1,1,6,-3.178051,55.941549
2021991044162,11/05/2021,3,15:15,3,1,1,30,1,1,1,1,6,-3.701774,55.892437
2021991058599,22/06/2021,3,17:34,2,2,1,30,1,1,1,1,6,-2.903867,56.487764
2021991135826,10/12/2021,6,07:40,3,1,1,30,1,8,4,1,3,-4.138353,55.939611
2021991037063,03/03/2021,4,08:10,3,3,1,70,1,9,1,1,9,-4.245285,55.869583
2021991041517,03/05/2021,2,11:45,3,2,1,30,1,1,1,1,6,-3.991831,55.785473
202160Z037198,18/03/2021,5,18:22,3,2,3,30,1,1,1,2,6,-4.363323,53.259829
202160Z049901,12/04/2021,2,19:31,2,2,1,30,1,1,1,2,6,-4.312843,53.263247
202160Z047820,08/04/2021,5,13:10,1,2,4,50,1,1,1,2,6,-3.905391,52.749239
202160Z102795,17/07/2021,7,10:40,3,2,1,30,1,1,1,2,6,-3.921468,52.585784
202160Z131447,05/09/2021,1,15:05,2,2,8,60,1,1,1,2,6,-3.740104,52.801129
202160Z040817,25/03/2021,5,18:40,3,2,1,70,1,2,2,1,3,-3.705124,53.28897
202160Z040003,24/03/2021,4,08:15,2,2,1,30,1,1,1,1,6,-3.058518,53.177814
202160Z005817,13/01/2021,4,12:55,3,1,1,30,1,1,1,1,6,-3.067148,52.975536
202160Z077372,02/06/2021,4,09:14,3,2,1,30,1,1,1,2,6,-2.827943,52.965335
2021622100196,18/03/2021,5,14:33,3,3,1,30,1,1,1,1,6,-3.915307,51.656227
2021622100250,05/04/2021,2,15:21,3,2,1,30,1,1,1,1,6,-3.983624,51.621892
2021622100764,01/10/2021,6,07:24,3,2,1,30,1,1,1,1,6,-3.865671,51.708939
2021622100477,25/06/2021,6,11:48,3,2,1,40,1,1,1,2,1,-3.487627,51.415973
2021622100974,10/12/2021,6,17:13,2,2,1,30,4,1,2,1,6,-3.184029,51.488646
2021610044521,22/09/2021,4,17:11,2,1,1,70,1,1,1,2,1,-3.222839,51.609873
2021610027921,18/07/2021,1,19:25,3,2,1,30,1,1,1,1,6,-3.037777,51.660274
202163D056821,31/07/2021,7,22:00,3,1,1,30,6,1,1,2,6,-3.281676,52.520061
2021622100795,09/10/2021,7,00:20,3,1,1,30,1,1,1,1,6,-3.383903,51.747226
2021170L21021,16/09/2021,5,22:56,2,1,1,30,4,1,2,1,6,-1.136817,54.562138
2021170S42171,08/10/2021,6,11:00,2,3,1,30,1,1,1,1,6,-1.355298,54.510285
2021070200600,29/03/2021,2,19:07,3,2,1,30,1,1,1,1,6,-2.718144,53.332923
2021070479490,09/07/2021,6,21:30,3,2,1,30,1,1,1,1,1,-2.732568,53.357034
2021041061864,01/07/2021,5,17:17,3,1,1,30,1,1,1,1,6,-2.477612,53.748576
2021041032814,06/04/2021,3,00:10,3,1,1,30,4,1,1,1,6,-3.050052,53.817948
2021041089773,20/09/2021,2,20:40,3,2,1,30,4,1,1,1,6,-3.044696,53.815127
2021041097332,10/10/2021,1,19:55,2,3,1,30,4,1,1,1,6,-3.051226,53.820553
2021041101443,22/10/2021,6,07:54,3,2,2,30,1,4,1,1,6,-3.055292,53.820328
2021041106912,04/11/2021,5,19:35,2,2,3,30,4,1,1,1,6,-3.027375,53.82671
2021041111632,15/11/2021,2,11:39,3,1,1,30,1,1,2,1,6,-3.038927,53.790639
2021041127806,29/12/2021,4,13:09,3,2,1,20,1,1,2,2,6,-3.055501,53.812911
2021161099804,21/09/2021,3,15:20,3,3,1,30,1,1,1,1,6,-0.376806,53.782259
2021161115250,16/10/2021,7,19:45,2,1,1,30,4,1,1,1,3,-0.383965,53.764594
2021161124972,29/10/2021,6,07:02,2,2,1,30,1,1,2,1,3,-0.327436,53.75811
2021161045082,13/05/2021,5,19:36,3,4,3,50,1,1,1,2,6,-0.449549,53.80626
2021161125328,18/11/2021,5,17:30,3,2,1,30,1,1,1,2,3,-0.014731,53.547738
2021161068553,18/06/2021,6,17:30,3,2,1,60,1,1,1,2,6,-0.689547,53.603963
2021122100989,19/08/2021,5,17:40,3,2,1,30,1,1,1,1,6,-1.081447,53.95419
2021302100067,19/01/2021,3,08:55,3,2,1,30,1,1,2,1,6,-1.498113,52.918541
2021302101832,24/11/2021,4,15:30,3,2,2,30,1,1,1,1,6,-1.48609,52.885121
2021332100825,16/09/2021,5,09:20,2,2,1,30,1,1,1,1,3,-1.136045,52.639387
202131C131521,29/09/2021,4,08:00,3,2,1,20,1,1,1,1,6,-1.215731,52.971051
2021221051044,28/05/2021,6,12:45,3,2,2,60,1,2,2,2,6,-2.761152,52.0358
2021211153012,08/10/2021,6,20:57,3,2,1,30,4,1,1,1,6,-2.133371,52.988768
2021522102899,09/06/2021,4,20:18,3,2,1,20,1,1,1,1,2,-2.585476,51.437916
2021522103978,13/08/2021,6,18:30,3,2,1,20,1,1,1,1,6,-2.556744,51.463881
2021522201023,30/10/2021,7,00:01,3,2,1,30,4,1,1,1,6,-2.552415,51.451115
2021522106024,09/12/2021,5,08:43,3,2,1,20,1,1,1,1,6,-2.611482,51.469722
2021522102535,19/05/2021,4,16:15,3,2,1,40,1,1,1,2,1,-2.892589,51.359332
2021522103634,13/07/2021,3,14:20,3,2,1,70,1,1,1,2,3,-2.716377,51.477085
2021522105190,18/10/2021,2,18:50,3,2,1,40,4,1,1,2,6,-2.641698,51.433674
2021522102395,28/04/2021,4,06:50,2,2,1,30,1,2,2,1,6,-2.462925,51.447582
2021522201649,25/12/2021,7,16:04,3,1,1,30,4,2,2,1,6,-2.466584,51.44228
2021501082691,26/08/2021,5,11:10,3,1,1,30,1,1,1,1,6,-4.176236,50.378469
2021501104919,19/09/2021,1,03:10,3,1,1,30,4,1,1,1,6,-4.124982,50.378167
2021501133908,14/12/2021,3,01:25,2,1,1,30,4,1,1,1,6,-4.13708,50.375399
2021501124174,05/06/2021,7,01:30,3,1,1,30,4,1,1,1,6,-3.561263,50.478488
2021548147621,20/08/2021,6,18:49,3,2,2,40,1,1,1,1,1,-1.840947,51.564472
202154C362921,19/12/2021,1,16:34,3,1,1,30,4,1,1,1,6,-1.778199,51.565557
202154C430921,21/12/2021,3,12:40,2,1,1,30,1,1,1,1,6,-1.788589,51.552682
2021351028957,15/03/2021,2,08:37,3,1,1,30,1,1,2,1,6,-0.249866,52.564267
2021351068480,11/04/2021,1,19:03,3,1,2,70,6,8,2,2,3,-0.485648,52.637976
2021351054114,07/06/2021,2,16:00,3,2,1,30,1,1,-1,1,6,-0.250023,52.557715
2021401084388,31/08/2021,3,14:40,3,3,1,40,1,1,1,1,6,-0.455854,51.887571
2021401092954,20/09/2021,2,16:05,3,1,1,30,1,1,1,1,6,-0.432467,51.881902
2021421036180,14/04/2021,4,17:10,3,2,2,40,1,1,1,2,3,0.719497,51.554417
2021421026712,07/03/2021,1,18:50,3,3,2,40,4,1,1,2,6,0.348878,51.479315
2021461033260,21/03/2021,1,14:59,2,2,1,30,1,1,1,1,3,0.530144,51.380309
2021430232496,28/05/2021,6,07:50,3,2,1,30,1,1,1,1,6,-0.775541,51.408829
2021430463581,14/10/2021,5,13:01,3,2,1,50,1,1,1,1,3,-0.740812,51.393822
2021430058982,11/02/2021,5,15:33,3,2,1,30,1,1,1,1,6,-0.60341,51.520871
2021430178884,27/04/2021,3,18:12,2,1,1,30,1,1,1,1,6,-0.599528,51.519584
2021430399824,06/09/2021,2,07:05,3,2,1,30,1,1,1,1,6,-0.604293,51.506602
2021430578222,12/12/2021,1,14:27,3,2,1,30,1,1,1,1,3,-0.589541,51.509762
2021430039949,29/01/2021,6,15:42,3,4,2,50,1,1,2,2,6,-0.647901,51.460651
2021430525417,20/11/2021,7,13:13,2,2,1,40,1,1,1,1,6,-0.721195,51.483397
2021430248883,08/06/2021,3,01:00,3,1,2,40,6,1,1,2,6,-0.955445,51.39451
2021430029694,22/01/2021,6,17:54,3,2,1,30,7,1,1,1,6,-0.769999,52.017341
2021430180241,28/04/2021,4,08:48,3,1,1,30,1,8,2,2,6,-0.678265,52.044959
2021471022541,15/02/2021,2,16:00,3,2,1,30,1,1,2,1,6,-0.15084,50.826424
2021471051957,03/06/2021,5,14:48,1,2,1,30,1,1,1,2,6,-0.111875,50.826826
2021440397737,03/10/2021,1,06:55,3,2,1,30,4,1,1,1,2,-1.450871,50.914238
2021440403140,07/10/2021,5,16:20,3,2,2,30,1,1,1,1,6,-1.359337,50.922224
2021440469192,22/11/2021,2,14:21,3,1,1,30,1,1,1,2,6,-1.497969,50.706126
2021111048870,25/05/2021,3,11:50,3,2,2,60,1,2,2,2,6,-1.737954,54.790681
2021111108504,08/11/2021,2,13:15,3,2,1,70,1,1,1,2,7,-1.562279,54.86337
2021070151421,09/03/2021,3,15:43,3,1,1,30,1,1,1,1,6,-2.292658,53.09832
2021070271380,07/04/2021,4,11:50,3,2,1,60,1,9,1,2,6,-2.408258,53.267834
2021070511099,22/07/2021,5,13:20,3,2,1,20,1,9,1,1,6,-2.445522,53.087741
2021070635436,12/09/2021,1,14:00,3,3,1,70,1,1,1,2,3,-2.335954,53.115752
