No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir,Datetime,dayofweek,quarter,dayofyear,is_weekend,lag_1,lag_24,roll_24,roll_168,wind_NW,wind_SE,wind_cv
1831,2010,3,18,6,80.0,-4,-1.0,1025.0,2.67,0,0,2010-03-18 06:00:00,3,1,77,0,83.0,27.0,47.958333333333336,74.98809523809524,0,0,1
1832,2010,3,18,7,90.0,-4,-1.0,1024.0,3.56,0,0,2010-03-18 07:00:00,3,1,77,0,80.0,33.0,50.166666666666664,74.66071428571429,0,0,1
1833,2010,3,18,8,110.0,-4,-1.0,1024.0,1.79,0,0,2010-03-18 08:00:00,3,1,77,0,90.0,34.0,52.541666666666664,74.33333333333333,0,1,0
1834,2010,3,18,9,135.0,-4,-1.0,1024.0,3.58,0,0,2010-03-18 09:00:00,3,1,77,0,110.0,28.0,55.708333333333336,74.0297619047619,0,1,0
1835,2010,3,18,10,144.0,-3,0.0,1023.0,5.37,1,0,2010-03-18 10:00:00,3,1,77,0,135.0,27.0,60.166666666666664,73.74404761904762,0,1,0
1836,2010,3,18,11,166.0,-3,1.0,1022.0,0.89,0,0,2010-03-18 11:00:00,3,1,77,0,144.0,23.0,65.04166666666667,73.41666666666667,0,0,1
1837,2010,3,18,12,179.0,-3,2.0,1021.0,1.79,0,0,2010-03-18 12:00:00,3,1,77,0,166.0,22.0,71.0,73.07142857142857,0,1,0
1838,2010,3,18,13,201.0,-3,3.0,1020.0,3.58,0,0,2010-03-18 13:00:00,3,1,77,0,179.0,26.0,77.54166666666667,72.98809523809524,0,1,0
1839,2010,3,18,14,227.0,-2,4.0,1018.0,0.89,0,0,2010-03-18 14:00:00,3,1,77,0,201.0,20.0,84.83333333333333,73.19047619047619,0,0,1
1840,2010,3,18,15,219.0,-2,3.0,1016.0,3.13,0,0,2010-03-18 15:00:00,3,1,77,0,227.0,21.0,93.45833333333333,73.57738095238095,1,0,0
1841,2010,3,18,16,208.0,-2,2.0,1015.0,3.13,0,0,2010-03-18 16:00:00,3,1,77,0,219.0,24.0,101.70833333333333,73.91071428571429,0,0,0
1842,2010,3,18,17,202.0,-3,2.0,1015.0,4.02,0,0,2010-03-18 17:00:00,3,1,77,0,208.0,23.0,109.375,74.17857142857143,1,0,0
1843,2010,3,18,18,205.0,-2,2.0,1014.0,5.81,0,0,2010-03-18 18:00:00,3,1,77,0,202.0,28.0,116.83333333333333,74.46428571428571,1,0,0
1844,2010,3,18,19,206.0,-2,2.0,1014.0,7.6,0,0,2010-03-18 19:00:00,3,1,77,0,205.0,39.0,124.20833333333333,74.55952380952381,1,0,0
1845,2010,3,18,20,209.0,-3,2.0,1014.0,0.89,0,0,2010-03-18 20:00:00,3,1,77,0,206.0,51.0,131.16666666666666,74.53571428571429,0,0,1
1846,2010,3,18,21,226.0,-2,2.0,1013.0,0.89,0,0,2010-03-18 21:00:00,3,1,77,0,209.0,67.0,137.75,74.45833333333333,0,0,0
1847,2010,3,18,22,222.0,-2,2.0,1012.0,1.78,0,0,2010-03-18 22:00:00,3,1,77,0,226.0,66.0,144.375,74.51785714285714,0,0,0
1848,2010,3,18,23,239.0,-2,2.0,1011.0,0.89,0,0,2010-03-18 23:00:00,3,1,77,0,222.0,76.0,150.875,74.53571428571429,0,0,1
1849,2010,3,19,0,241.0,-1,2.0,1011.0,1.78,0,0,2010-03-19 00:00:00,4,1,78,0,239.0,71.0,157.66666666666666,74.63095238095238,0,0,1
1850,2010,3,19,1,249.0,-1,3.0,1009.0,2.67,0,0,2010-03-19 01:00:00,4,1,78,0,241.0,89.0,164.75,74.79761904761905,0,0,1
1851,2010,3,19,2,248.0,0,3.0,1008.0,3.56,0,0,2010-03-19 02:00:00,4,1,78,0,249.0,96.0,171.41666666666666,74.41071428571429,0,0,1
1852,2010,3,19,3,247.0,2,3.0,1007.0,1.79,0,1,2010-03-19 03:00:00,4,1,78,0,248.0,91.0,177.75,75.53571428571429,0,1,0
1853,2010,3,19,4,228.0,2,3.0,1006.0,0.89,0,2,2010-03-19 04:00:00,4,1,78,0,247.0,86.0,184.25,76.7797619047619,0,0,1
1854,2010,3,19,5,225.0,2,3.0,1005.0,0.89,0,3,2010-03-19 05:00:00,4,1,78,0,228.0,83.0,190.16666666666666,77.96428571428571,1,0,0
1855,2010,3,19,6,222.0,2,3.0,1005.0,1.78,0,0,2010-03-19 06:00:00,4,1,78,0,225.0,80.0,196.08333333333334,79.14285714285714,1,0,0
1856,2010,3,19,7,221.0,2,2.0,1004.0,3.57,0,0,2010-03-19 07:00:00,4,1,78,0,222.0,90.0,202.0,80.3452380952381,1,0,0
1857,2010,3,19,8,214.0,2,3.0,1004.0,5.36,0,0,2010-03-19 08:00:00,4,1,78,0,221.0,110.0,207.45833333333334,81.55357142857143,1,0,0
1858,2010,3,19,9,217.0,2,3.0,1004.0,8.49,0,0,2010-03-19 09:00:00,4,1,78,0,214.0,135.0,211.79166666666666,82.71428571428571,1,0,0
1859,2010,3,19,10,231.0,2,3.0,1003.0,10.28,0,0,2010-03-19 10:00:00,4,1,78,0,217.0,144.0,215.20833333333334,83.92261904761905,1,0,0
1860,2010,3,19,11,249.0,3,4.0,1002.0,0.89,0,0,2010-03-19 11:00:00,4,1,78,0,231.0,166.0,218.83333333333334,85.18452380952381,0,0,1
1861,2010,3,19,12,245.0,3,5.0,1002.0,1.79,0,0,2010-03-19 12:00:00,4,1,78,0,249.0,179.0,222.29166666666666,86.5297619047619,0,0,0
1862,2010,3,19,13,250.0,3,5.0,1001.0,0.89,0,0,2010-03-19 13:00:00,4,1,78,0,245.0,201.0,225.04166666666666,87.9047619047619,0,0,1
1863,2010,3,19,14,232.0,2,7.0,1001.0,1.78,0,0,2010-03-19 14:00:00,4,1,78,0,250.0,227.0,227.08333333333334,89.32142857142857,0,0,1
1864,2010,3,19,15,243.0,2,7.0,1000.0,1.79,0,0,2010-03-19 15:00:00,4,1,78,0,232.0,219.0,227.29166666666666,90.63095238095238,0,1,0
1865,2010,3,19,16,239.0,2,7.0,1001.0,0.89,0,0,2010-03-19 16:00:00,4,1,78,0,243.0,208.0,228.29166666666666,91.98214285714286,0,0,1
1866,2010,3,19,17,234.0,2,7.0,1001.0,1.78,0,0,2010-03-19 17:00:00,4,1,78,0,239.0,202.0,229.58333333333334,93.30952380952381,0,0,1
1867,2010,3,19,18,240.0,2,7.0,1001.0,2.67,0,0,2010-03-19 18:00:00,4,1,78,0,234.0,205.0,230.91666666666666,94.60119047619048,0,0,1
1868,2010,3,19,19,224.0,2,6.0,1001.0,1.79,0,0,2010-03-19 19:00:00,4,1,78,0,240.0,206.0,232.375,95.91666666666667,0,1,0
1869,2010,3,19,20,206.0,2,6.0,1002.0,5.81,0,0,2010-03-19 20:00:00,4,1,78,0,224.0,209.0,233.125,97.05952380952381,0,1,0
1870,2010,3,19,21,217.0,2,5.0,1002.0,8.94,0,0,2010-03-19 21:00:00,4,1,78,0,206.0,226.0,233.0,97.9702380952381,0,1,0
1871,2010,3,19,22,180.0,2,4.0,1002.0,0.89,0,0,2010-03-19 22:00:00,4,1,78,0,217.0,222.0,232.625,98.94047619047619,0,0,1
1872,2010,3,19,23,180.0,2,4.0,1002.0,1.79,0,0,2010-03-19 23:00:00,4,1,78,0,180.0,239.0,230.875,99.70238095238095,0,1,0
1873,2010,3,20,0,183.0,3,4.0,1002.0,0.89,0,0,2010-03-20 00:00:00,5,1,79,1,180.0,241.0,228.41666666666666,100.23214285714286,0,0,1
1874,2010,3,20,1,180.0,3,5.0,1003.0,1.79,0,0,2010-03-20 01:00:00,5,1,79,1,183.0,249.0,226.0,100.85119047619048,0,0,0
1875,2010,3,20,2,216.0,3,4.0,1001.0,1.79,0,0,2010-03-20 02:00:00,5,1,79,1,180.0,248.0,223.125,101.5,0,1,0
1876,2010,3,20,3,215.0,3,4.0,1001.0,1.79,0,0,2010-03-20 03:00:00,5,1,79,1,216.0,247.0,221.79166666666666,102.50595238095238,1,0,0
1877,2010,3,20,4,700.0,2,6.0,1000.0,4.92,0,0,2010-03-20 04:00:00,5,1,79,1,215.0,228.0,220.45833333333334,103.54761904761905,1,0,0
2113,2010,3,30,0,288.0,6,7.0,1021.0,0.89,0,5,2010-03-30 00:00:00,1,1,89,0,297.0,92.0,213.70833333333334,81.55952380952381,0,1,0
2114,2010,3,30,1,288.0,6,7.0,1020.0,2.68,0,6,2010-03-30 01:00:00,1,1,89,0,288.0,100.0,221.875,83.10714285714286,0,1,0
2115,2010,3,30,2,254.0,6,7.0,1020.0,4.47,0,7,2010-03-30 02:00:00,1,1,89,0,288.0,117.0,229.70833333333334,84.72619047619048,0,1,0
2116,2010,3,30,3,254.0,6,7.0,1019.0,6.26,0,8,2010-03-30 03:00:00,1,1,89,0,254.0,129.0,235.41666666666666,86.0952380952381,0,1,0
2117,2010,3,30,4,248.0,6,7.0,1018.0,8.05,0,9,2010-03-30 04:00:00,1,1,89,0,254.0,132.0,240.625,87.46428571428571,0,1,0
2118,2010,3,30,5,271.0,6,7.0,1018.0,9.84,0,10,2010-03-30 05:00:00,1,1,89,0,248.0,142.0,245.45833333333334,88.79166666666667,0,1,0
2342,2010,4,8,13,132.0,0,18.0,1007.0,143.49,0,0,2010-04-08 13:00:00,3,2,98,0,127.0,118.0,91.375,80.32142857142857,0,1,0
2343,2010,4,8,14,128.0,1,19.0,1006.0,148.41,0,0,2010-04-08 14:00:00,3,2,98,0,132.0,108.0,91.95833333333333,80.89880952380952,0,1,0
2344,2010,4,8,15,122.0,1,20.0,1005.0,152.43,0,0,2010-04-08 15:00:00,3,2,98,0,128.0,103.0,92.79166666666667,81.47619047619048,0,1,0
2345,2010,4,8,16,113.0,1,21.0,1003.0,159.58,0,0,2010-04-08 16:00:00,3,2,98,0,122.0,94.0,93.58333333333333,82.11309523809524,0,1,0
2346,2010,4,8,17,105.0,1,21.0,1003.0,165.39,0,0,2010-04-08 17:00:00,3,2,98,0,113.0,90.0,94.375,82.69047619047619,0,1,0
2347,2010,4,8,18,127.0,1,20.0,1003.0,168.52,0,0,2010-04-08 18:00:00,3,2,98,0,105.0,87.0,95.0,83.20833333333333,0,1,0
2348,2010,4,8,19,144.0,2,19.0,1003.0,170.31,0,0,2010-04-08 19:00:00,3,2,98,0,127.0,80.0,96.66666666666667,83.875,0,1,0
2349,2010,4,8,20,158.0,3,17.0,1005.0,0.89,0,0,2010-04-08 20:00:00,3,2,98,0,144.0,84.0,99.33333333333333,84.63095238095238,0,0,1
2350,2010,4,8,21,141.0,4,16.0,1006.0,1.79,0,0,2010-04-08 21:00:00,3,2,98,0,158.0,96.0,102.41666666666667,85.42857142857143,1,0,0
2351,2010,4,8,22,124.0,4,15.0,1006.0,1.79,0,0,2010-04-08 22:00:00,3,2,98,0,141.0,110.0,104.29166666666667,86.14880952380952,0,1,0
2352,2010,4,8,23,131.0,4,16.0,1008.0,1.79,0,0,2010-04-08 23:00:00,3,2,98,0,124.0,104.0,104.875,86.56547619047619,0,0,1
2353,2010,4,9,0,150.0,3,15.0,1007.0,3.13,0,0,2010-04-09 00:00:00,4,2,99,0,131.0,97.0,106.0,87.11309523809524,0,0,0
2354,2010,4,9,1,137.0,4,15.0,1008.0,7.15,0,0,2010-04-09 01:00:00,4,2,99,0,150.0,84.0,108.20833333333333,87.8452380952381,0,0,0
2355,2010,4,9,2,128.0,3,15.0,1009.0,10.28,0,0,2010-04-09 02:00:00,4,2,99,0,137.0,74.0,110.41666666666667,88.35119047619048,0,0,0
2356,2010,4,9,3,103.0,0,16.0,1009.0,16.09,0,0,2010-04-09 03:00:00,4,2,99,0,128.0,74.0,112.66666666666667,88.86904761904762,0,0,0
2357,2010,4,9,4,60.0,2,14.0,1011.0,4.92,0,0,2010-04-09 04:00:00,4,2,99,0,103.0,67.0,113.875,89.27380952380952,1,0,0
2358,2010,4,9,5,50.0,2,13.0,1011.0,4.92,0,0,2010-04-09 05:00:00,4,2,99,0,60.0,69.0,113.58333333333333,89.36904761904762,0,0,0
2359,2010,4,9,6,63.0,1,13.0,1011.0,10.73,0,0,2010-04-09 06:00:00,4,2,99,0,50.0,69.0,112.79166666666667,89.39880952380952,0,0,0
2360,2010,4,9,7,77.0,2,12.0,1011.0,16.54,0,0,2010-04-09 07:00:00,4,2,99,0,63.0,75.0,112.54166666666667,89.53571428571429,0,0,0
2361,2010,4,9,8,62.0,0,13.0,1012.0,22.35,0,0,2010-04-09 08:00:00,4,2,99,0,77.0,78.0,112.625,89.83333333333333,0,0,0
2362,2010,4,9,9,58.0,-1,14.0,1012.0,26.37,0,0,2010-04-09 09:00:00,4,2,99,0,62.0,91.0,111.95833333333333,90.04166666666667,0,0,0
2363,2010,4,9,10,77.0,6,13.0,1013.0,8.05,0,0,2010-04-09 10:00:00,4,2,99,0,58.0,107.0,110.58333333333333,90.26190476190476,0,1,0
2364,2010,4,9,11,131.0,3,11.0,1013.0,15.2,0,0,2010-04-09 11:00:00,4,2,99,0,77.0,107.0,109.33333333333333,90.63690476190476,0,1,0
2365,2010,4,9,12,121.0,3,10.0,1012.0,24.14,0,0,2010-04-09 12:00:00,4,2,99,0,131.0,127.0,110.33333333333333,91.33333333333333,0,1,0
2366,2010,4,9,13,81.0,3,10.0,1012.0,29.06,0,0,2010-04-09 13:00:00,4,2,99,0,121.0,132.0,110.08333333333333,91.95238095238095,0,1,0
2367,2010,4,9,14,77.0,3,10.0,1011.0,33.98,0,0,2010-04-09 14:00:00,4,2,99,0,81.0,128.0,107.95833333333333,92.35714285714286,0,1,0
2368,2010,4,9,15,67.0,3,9.0,1011.0,38.0,0,0,2010-04-09 15:00:00,4,2,99,0,77.0,122.0,105.83333333333333,92.71428571428571,0,1,0
2369,2010,4,9,16,66.0,3,9.0,1011.0,42.02,0,0,2010-04-09 16:00:00,4,2,99,0,67.0,113.0,103.54166666666667,93.01785714285714,0,1,0
2370,2010,4,9,17,60.0,2,8.0,1011.0,45.15,0,0,2010-04-09 17:00:00,4,2,99,0,66.0,105.0,101.58333333333333,93.30357142857143,0,1,0
2371,2010,4,9,18,71.0,2,8.0,1011.0,48.28,0,0,2010-04-09 18:00:00,4,2,99,0,60.0,127.0,99.70833333333333,93.58928571428571,0,1,0
2372,2010,4,9,19,94.0,2,8.0,1012.0,50.07,0,0,2010-04-09 19:00:00,4,2,99,0,71.0,144.0,97.375,93.94047619047619,0,1,0
2373,2010,4,9,20,90.0,2,8.0,1013.0,1.79,0,0,2010-04-09 20:00:00,4,2,99,0,94.0,158.0,95.29166666666667,94.375,0,0,0
2374,2010,4,9,21,85.0,2,8.0,1014.0,0.89,0,0,2010-04-09 21:00:00,4,2,99,0,90.0,141.0,92.45833333333333,94.73214285714286,0,0,1
2375,2010,4,9,22,75.0,2,8.0,1015.0,0.89,0,0,2010-04-09 22:00:00,4,2,99,0,85.0,124.0,90.125,94.82738095238095,0,0,0
2376,2010,4,9,23,79.0,2,8.0,1015.0,0.89,0,0,2010-04-09 23:00:00,4,2,99,0,75.0,131.0,88.08333333333333,94.81547619047619,1,0,0
2377,2010,4,10,0,91.0,2,8.0,1016.0,2.68,0,0,2010-04-10 00:00:00,5,2,100,1,79.0,150.0,85.91666666666667,94.99404761904762,1,0,0
2378,2010,4,10,1,89.0,3,7.0,1017.0,5.81,0,0,2010-04-10 01:00:00,5,2,100,1,91.0,137.0,83.45833333333333,95.25,1,0,0
2379,2010,4,10,2,102.0,3,8.0,1017.0,7.6,0,0,2010-04-10 02:00:00,5,2,100,1,89.0,128.0,81.45833333333333,95.46428571428571,1,0,0
2380,2010,4,10,3,49.0,0,8.0,1017.0,11.62,0,0,2010-04-10 03:00:00,5,2,100,1,102.0,103.0,80.375,95.76190476190476,1,0,0
2381,2010,4,10,4,14.0,-8,8.0,1018.0,5.81,0,0,2010-04-10 04:00:00,5,2,100,1,49.0,60.0,78.125,95.73809523809524,0,0,0
2382,2010,4,10,5,14.0,-10,7.0,1019.0,10.73,0,0,2010-04-10 05:00:00,5,2,100,1,14.0,50.0,76.20833333333333,95.47619047619048,0,0,0
2383,2010,4,10,6,16.0,-10,7.0,1020.0,15.65,0,0,2010-04-10 06:00:00,5,2,100,1,14.0,63.0,74.70833333333333,95.22619047619048,0,0,0
2384,2010,4,10,7,14.0,-11,7.0,1020.0,21.46,0,0,2010-04-10 07:00:00,5,2,100,1,16.0,77.0,72.75,94.96428571428571,0,0,0
2385,2010,4,10,8,22.0,-12,8.0,1021.0,26.38,0,0,2010-04-10 08:00:00,5,2,100,1,14.0,62.0,70.125,94.45238095238095,0,0,0
2386,2010,4,10,9,17.0,-11,10.0,1021.0,3.13,0,0,2010-04-10 09:00:00,5,2,100,1,22.0,58.0,68.45833333333333,93.79166666666667,1,0,0
2387,2010,4,10,10,16.0,-13,11.0,1020.0,1.79,0,0,2010-04-10 10:00:00,5,2,100,1,17.0,77.0,66.75,93.07142857142857,0,0,1
2388,2010,4,10,11,19.0,-13,13.0,1019.0,4.02,0,0,2010-04-10 11:00:00,5,2,100,1,16.0,131.0,64.20833333333333,92.76785714285714,1,0,0
2389,2010,4,10,12,19.0,-13,13.0,1018.0,5.81,0,0,2010-04-10 12:00:00,5,2,100,1,19.0,121.0,59.541666666666664,92.5297619047619,1,0,0
2390,2010,4,10,13,24.0,-13,14.0,1017.0,7.6,0,0,2010-04-10 13:00:00,5,2,100,1,19.0,81.0,55.291666666666664,92.1547619047619,1,0,0
2391,2010,4,10,14,22.0,-13,16.0,1016.0,3.13,0,0,2010-04-10 14:00:00,5,2,100,1,24.0,77.0,52.916666666666664,91.76785714285714,0,1,0
2392,2010,4,10,15,22.0,-13,16.0,1015.0,7.15,0,0,2010-04-10 15:00:00,5,2,100,1,22.0,67.0,50.625,91.24404761904762,0,1,0
2393,2010,4,10,16,32.0,-13,15.0,1015.0,14.3,0,0,2010-04-10 16:00:00,5,2,100,1,22.0,66.0,48.75,90.61309523809524,0,1,0
2394,2010,4,10,17,30.0,-14,15.0,1015.0,20.11,0,0,2010-04-10 17:00:00,5,2,100,1,32.0,60.0,47.333333333333336,90.01785714285714,0,1,0
2395,2010,4,10,18,24.0,-14,14.0,1015.0,25.92,0,0,2010-04-10 18:00:00,5,2,100,1,30.0,71.0,46.083333333333336,89.38690476190476,0,1,0
2396,2010,4,10,19,29.0,-8,12.0,1016.0,30.84,0,0,2010-04-10 19:00:00,5,2,100,1,24.0,94.0,44.125,88.74404761904762,0,1,0
2397,2010,4,10,20,56.0,-4,11.0,1016.0,37.99,0,0,2010-04-10 20:00:00,5,2,100,1,29.0,90.0,41.416666666666664,88.20833333333333,0,1,0
2398,2010,4,10,21,58.0,-5,10.0,1018.0,46.04,0,0,2010-04-10 21:00:00,5,2,100,1,56.0,85.0,40.0,87.76190476190476,0,1,0
2399,2010,4,10,22,53.0,-6,8.0,1019.0,51.85,0,0,2010-04-10 22:00:00,5,2,100,1,58.0,75.0,38.875,87.14880952380952,0,1,0
2400,2010,4,10,23,37.0,-6,8.0,1018.0,55.87,0,0,2010-04-10 23:00:00,5,2,100,1,53.0,79.0,37.958333333333336,86.46428571428571,0,1,0
2401,2010,4,11,0,39.0,-5,7.0,1018.0,59.89,0,0,2010-04-11 00:00:00,6,2,101,1,37.0,91.0,36.208333333333336,85.70833333333333,0,1,0
2402,2010,4,11,1,40.0,-4,7.0,1018.0,63.91,0,0,2010-04-11 01:00:00,6,2,101,1,39.0,89.0,34.041666666666664,84.8452380952381,0,1,0
2403,2010,4,11,2,44.0,-3,6.0,1018.0,67.93,0,0,2010-04-11 02:00:00,6,2,101,1,40.0,102.0,32.0,84.02380952380952,0,1,0
2404,2010,4,11,3,48.0,-3,6.0,1017.0,71.06,0,0,2010-04-11 03:00:00,6,2,101,1,44.0,49.0,29.583333333333332,83.13095238095238,0,1,0
2405,2010,4,11,4,54.0,-3,6.0,1017.0,75.98,0,0,2010-04-11 04:00:00,6,2,101,1,48.0,14.0,29.541666666666668,82.19047619047619,0,1,0
2406,2010,4,11,5,73.0,-2,6.0,1018.0,79.11,0,0,2010-04-11 05:00:00,6,2,101,1,54.0,14.0,31.208333333333332,81.375,0,1,0
2407,2010,4,11,6,89.0,-1,6.0,1018.0,82.24,0,1,2010-04-11 06:00:00,6,2,101,1,73.0,16.0,33.666666666666664,80.73809523809524,0,1,0
2408,2010,4,11,7,80.0,0,5.0,1018.0,85.37,0,2,2010-04-11 07:00:00,6,2,101,1,89.0,14.0,36.708333333333336,80.07738095238095,0,1,0
2409,2010,4,11,8,84.0,1,5.0,1019.0,89.39,0,3,2010-04-11 08:00:00,6,2,101,1,80.0,22.0,39.458333333333336,79.54166666666667,0,1,0
2410,2010,4,11,9,91.0,1,5.0,1019.0,91.18,0,4,2010-04-11 09:00:00,6,2,101,1,84.0,17.0,42.041666666666664,78.86904761904762,0,1,0
2411,2010,4,11,10,68.0,2,5.0,1019.0,92.97,0,5,2010-04-11 10:00:00,6,2,101,1,91.0,16.0,45.125,78.31547619047619,0,1,0
2412,2010,4,11,11,67.0,2,6.0,1019.0,96.99,0,6,2010-04-11 11:00:00,6,2,101,1,68.0,19.0,47.291666666666664,77.72619047619048,0,1,0
2413,2010,4,11,12,75.0,1,5.0,1019.0,100.12,0,0,2010-04-11 12:00:00,6,2,101,1,67.0,19.0,49.291666666666664,77.46428571428571,0,1,0
2414,2010,4,11,13,68.0,1,6.0,1017.0,104.14,0,0,2010-04-11 13:00:00,6,2,101,1,75.0,24.0,51.625,77.36309523809524,0,1,0
2415,2010,4,11,14,63.0,1,7.0,1017.0,0.89,0,0,2010-04-11 14:00:00,6,2,101,1,68.0,22.0,53.458333333333336,77.50595238095238,0,0,1
2416,2010,4,11,15,57.0,1,7.0,1016.0,1.78,0,0,2010-04-11 15:00:00,6,2,101,1,63.0,22.0,55.166666666666664,77.63690476190476,0,0,1
2417,2010,4,11,16,50.0,1,8.0,1015.0,1.79,0,0,2010-04-11 16:00:00,6,2,101,1,57.0,32.0,56.625,77.77380952380952,1,0,0
2418,2010,4,11,17,63.0,2,7.0,1015.0,1.79,0,0,2010-04-11 17:00:00,6,2,101,1,50.0,30.0,57.375,77.91071428571429,0,0,0
2419,2010,4,11,18,81.0,2,7.0,1015.0,3.58,0,0,2010-04-11 18:00:00,6,2,101,1,63.0,24.0,58.75,78.0952380952381,0,0,0
2420,2010,4,11,19,78.0,3,7.0,1015.0,1.79,0,0,2010-04-11 19:00:00,6,2,101,1,81.0,29.0,61.125,78.32142857142857,1,0,0
2421,2010,4,11,20,79.0,2,7.0,1016.0,3.58,0,0,2010-04-11 20:00:00,6,2,101,1,78.0,56.0,63.166666666666664,78.42261904761905,1,0,0
2422,2010,4,11,21,87.0,2,6.0,1015.0,1.79,0,0,2010-04-11 21:00:00,6,2,101,1,79.0,58.0,64.125,78.47619047619048,0,0,0
2423,2010,4,11,22,86.0,2,7.0,1015.0,1.79,0,0,2010-04-11 22:00:00,6,2,101,1,87.0,53.0,65.33333333333333,78.47619047619048,1,0,0
2424,2010,4,11,23,86.0,3,6.0,1015.0,3.58,0,0,2010-04-11 23:00:00,6,2,101,1,86.0,37.0,66.70833333333333,78.4047619047619,1,0,0
2425,2010,4,12,0,87.0,2,6.0,1014.0,0.45,0,0,2010-04-12 00:00:00,0,2,102,0,86.0,39.0,68.75,77.88690476190476,0,0,1
2426,2010,4,12,1,84.0,2,6.0,1014.0,0.9,0,0,2010-04-12 01:00:00,0,2,102,0,87.0,40.0,70.75,77.2202380952381,0,0,1
2427,2010,4,12,2,86.0,3,7.0,1014.0,1.79,0,0,2010-04-12 02:00:00,0,2,102,0,84.0,44.0,72.58333333333333,76.66666666666667,1,0,0
2428,2010,4,12,3,108.0,3,6.0,1015.0,3.58,0,0,2010-04-12 03:00:00,0,2,102,0,86.0,48.0,74.33333333333333,76.17261904761905,1,0,0
2429,2010,4,12,4,116.0,4,7.0,1015.0,5.37,0,1,2010-04-12 04:00:00,0,2,102,0,108.0,54.0,76.83333333333333,75.70238095238095,1,0,0
2430,2010,4,12,5,105.0,4,6.0,1014.0,7.16,0,0,2010-04-12 05:00:00,0,2,102,0,116.0,73.0,79.41666666666667,75.4047619047619,1,0,0
2431,2010,4,12,6,95.0,4,6.0,1015.0,8.95,0,0,2010-04-12 06:00:00,0,2,102,0,105.0,89.0,80.75,75.07142857142857,1,0,0
2432,2010,4,12,7,44.0,4,6.0,1016.0,12.08,0,0,2010-04-12 07:00:00,0,2,102,0,95.0,80.0,81.0,74.63095238095238,1,0,0
2433,2010,4,12,8,33.0,3,7.0,1017.0,17.0,0,0,2010-04-12 08:00:00,0,2,102,0,44.0,84.0,79.5,73.82142857142857,1,0,0
2434,2010,4,12,9,23.0,-2,7.0,1017.0,21.02,0,0,2010-04-12 09:00:00,0,2,102,0,33.0,91.0,77.375,73.0297619047619,1,0,0
2435,2010,4,12,10,22.0,-3,8.0,1017.0,29.07,0,0,2010-04-12 10:00:00,0,2,102,0,23.0,68.0,74.54166666666667,72.06547619047619,1,0,0
2436,2010,4,12,11,42.0,-8,8.0,1018.0,34.88,0,0,2010-04-12 11:00:00,0,2,102,0,22.0,67.0,72.625,71.20833333333333,1,0,0
2437,2010,4,12,12,88.0,-13,8.0,1017.0,44.71,0,0,2010-04-12 12:00:00,0,2,102,0,42.0,75.0,71.58333333333333,70.44047619047619,1,0,0
2438,2010,4,12,13,40.0,-15,11.0,1018.0,57.67,0,0,2010-04-12 13:00:00,0,2,102,0,88.0,68.0,72.125,69.91666666666667,1,0,0
2439,2010,4,12,14,25.0,-12,9.0,1018.0,70.63,0,0,2010-04-12 14:00:00,0,2,102,0,40.0,63.0,70.95833333333333,69.04761904761905,1,0,0
2440,2010,4,12,15,29.0,-14,9.0,1018.0,84.49,0,0,2010-04-12 15:00:00,0,2,102,0,25.0,57.0,69.375,68.35119047619048,1,0,0
2441,2010,4,12,16,31.0,-16,10.0,1018.0,98.35,0,0,2010-04-12 16:00:00,0,2,102,0,29.0,50.0,68.20833333333333,67.80357142857143,1,0,0
2442,2010,4,12,17,23.0,-15,9.0,1018.0,109.53,0,0,2010-04-12 17:00:00,0,2,102,0,31.0,63.0,67.41666666666667,67.21428571428571,1,0,0
2443,2010,4,12,18,14.0,-12,8.0,1020.0,118.47,0,0,2010-04-12 18:00:00,0,2,102,0,23.0,81.0,65.75,66.56547619047619,1,0,0
2444,2010,4,12,19,14.0,-13,6.0,1022.0,128.3,0,0,2010-04-12 19:00:00,0,2,102,0,14.0,78.0,62.958333333333336,65.89880952380952,1,0,0
2445,2010,4,12,20,12.0,-13,6.0,1023.0,136.35,0,0,2010-04-12 20:00:00,0,2,102,0,14.0,79.0,60.291666666666664,65.70238095238095,1,0,0
2446,2010,4,12,21,11.0,-14,5.0,1024.0,143.5,0,0,2010-04-12 21:00:00,0,2,102,0,12.0,87.0,57.5,65.625,1,0,0
2447,2010,4,12,22,8.0,-14,5.0,1025.0,150.65,0,0,2010-04-12 22:00:00,0,2,102,0,11.0,86.0,54.333333333333336,65.55357142857143,1,0,0
2448,2010,4,12,23,7.0,-14,4.0,1025.0,156.46,0,0,2010-04-12 23:00:00,0,2,102,0,8.0,86.0,51.083333333333336,65.48214285714286,1,0,0
2449,2010,4,13,0,8.0,-14,4.0,1026.0,162.27,0,0,2010-04-13 00:00:00,1,2,103,0,7.0,87.0,47.791666666666664,65.41666666666667,1,0,0
2450,2010,4,13,1,11.0,-13,4.0,1026.0,170.32,0,0,2010-04-13 01:00:00,1,2,103,0,8.0,84.0,44.5,65.28571428571429,1,0,0
2451,2010,4,13,2,14.0,-13,3.0,1026.0,175.24,0,0,2010-04-13 02:00:00,1,2,103,0,11.0,86.0,41.458333333333336,65.26785714285714,1,0,0
